tran_id,orig_acct,bene_acct,tx_type,base_amt,tran_timestamp,is_sar,alert_id
3064,55,32,TRANSFER,105.83,2017-05-22T00:00:00Z,False,-1
3065,29,31,TRANSFER,452.34,2017-05-22T00:00:00Z,False,-1
3066,29,31,TRANSFER,111.69,2017-05-22T00:00:00Z,False,-1
3067,54,13,TRANSFER,918.74,2017-05-22T00:00:00Z,False,-1
3068,315,60,TRANSFER,372.01,2017-05-22T00:00:00Z,False,-1
3069,42,49,TRANSFER,398.76,2017-05-22T00:00:00Z,False,-1
3070,30,71,TRANSFER,835.96,2017-05-22T00:00:00Z,False,-1
3071,36,13,TRANSFER,213.96,2017-05-22T00:00:00Z,False,-1
3072,46,56,TRANSFER,96.92,2017-05-22T00:00:00Z,False,-1
3073,118,30,TRANSFER,75.8,2017-05-22T00:00:00Z,False,-1
3074,3,33,TRANSFER,580.4,2017-05-22T00:00:00Z,False,-1
3075,33,34,TRANSFER,340.4,2017-05-22T00:00:00Z,False,-1
3076,6,76,TRANSFER,620.13,2017-05-22T00:00:00Z,True,16
3077,39,34,TRANSFER,67.83,2017-05-22T00:00:00Z,False,-1
3078,316,109,TRANSFER,493.94,2017-05-22T00:00:00Z,False,-1
3079,309,14,TRANSFER,769.11,2017-05-22T00:00:00Z,False,-1
3080,15,68,TRANSFER,643.14,2017-05-23T00:00:00Z,False,-1
3081,75,20,TRANSFER,268.82,2017-05-23T00:00:00Z,False,-1
3082,320,62,TRANSFER,273.92,2017-05-23T00:00:00Z,False,-1
3083,8,28,TRANSFER,420.81,2017-05-23T00:00:00Z,False,-1
3084,107,118,TRANSFER,107.84,2017-05-23T00:00:00Z,False,-1
3085,18,56,TRANSFER,589.9,2017-05-23T00:00:00Z,False,-1
3086,76,9,TRANSFER,858.92,2017-05-23T00:00:00Z,False,-1
3087,311,10,TRANSFER,250.6,2017-05-23T00:00:00Z,False,-1
3088,116,14,TRANSFER,220.42,2017-05-23T00:00:00Z,False,-1
3089,323,59,TRANSFER,892.85,2017-05-23T00:00:00Z,False,-1
3090,52,34,TRANSFER,497.77,2017-05-23T00:00:00Z,False,-1
3091,63,151,TRANSFER,496.69,2017-05-23T00:00:00Z,False,-1
3092,63,151,TRANSFER,763.39,2017-05-23T00:00:00Z,False,-1
3093,70,15,TRANSFER,831.0,2017-05-23T00:00:00Z,False,-1
3094,124,304,TRANSFER,260.52,2017-05-23T00:00:00Z,False,-1
3095,37,24,TRANSFER,647.87,2017-05-23T00:00:00Z,False,-1
3096,41,10,TRANSFER,582.62,2017-05-23T00:00:00Z,False,-1
3097,0,346,TRANSFER,109.89,2017-05-23T00:00:00Z,False,-1
3098,14,22,TRANSFER,257.45,2017-05-23T00:00:00Z,False,-1
3099,310,13,TRANSFER,380.46,2017-05-23T00:00:00Z,False,-1
3100,48,105,TRANSFER,797.49,2017-05-24T00:00:00Z,False,-1
3101,120,56,TRANSFER,102.49,2017-05-24T00:00:00Z,False,-1
3102,59,14,TRANSFER,631.72,2017-05-24T00:00:00Z,False,-1
3103,73,97,TRANSFER,390.3,2017-05-24T00:00:00Z,False,-1
3104,19,59,TRANSFER,846.27,2017-05-24T00:00:00Z,False,-1
3105,32,14,TRANSFER,685.38,2017-05-24T00:00:00Z,False,-1
3106,6,39,TRANSFER,409.02,2017-05-24T00:00:00Z,False,-1
3107,112,28,TRANSFER,105.64,2017-05-24T00:00:00Z,False,-1
3108,31,26,TRANSFER,436.09,2017-05-24T00:00:00Z,False,-1
3109,27,33,TRANSFER,869.93,2017-05-24T00:00:00Z,False,-1
3110,27,33,TRANSFER,637.31,2017-05-24T00:00:00Z,False,-1
3111,62,9,TRANSFER,604.81,2017-05-24T00:00:00Z,False,-1
3112,51,28,TRANSFER,165.3,2017-05-24T00:00:00Z,False,-1
3113,306,17,TRANSFER,57.78,2017-05-24T00:00:00Z,False,-1
3114,301,26,TRANSFER,634.36,2017-05-24T00:00:00Z,False,-1
3115,71,32,TRANSFER,723.56,2017-05-24T00:00:00Z,False,-1
3116,308,9,TRANSFER,745.34,2017-05-24T00:00:00Z,False,-1
3117,12,73,TRANSFER,354.71,2017-05-24T00:00:00Z,False,-1
3118,12,73,TRANSFER,732.19,2017-05-24T00:00:00Z,False,-1
3119,43,324,TRANSFER,222.08,2017-05-24T00:00:00Z,False,-1
3120,13,18,TRANSFER,219.26,2017-05-24T00:00:00Z,False,-1
3121,56,49,TRANSFER,829.32,2017-05-24T00:00:00Z,False,-1
3122,327,39,TRANSFER,464.4,2017-05-24T00:00:00Z,False,-1
3123,114,73,TRANSFER,989.38,2017-05-24T00:00:00Z,False,-1
3124,11,25,TRANSFER,305.84,2017-05-24T00:00:00Z,False,-1
3125,65,46,TRANSFER,354.29,2017-05-24T00:00:00Z,False,-1
3126,7,308,TRANSFER,785.09,2017-05-24T00:00:00Z,False,-1
3127,61,65,TRANSFER,644.73,2017-05-24T00:00:00Z,False,-1
3128,68,17,TRANSFER,939.51,2017-05-24T00:00:00Z,False,-1
3129,314,5,TRANSFER,267.35,2017-05-25T00:00:00Z,False,-1
3130,57,132,TRANSFER,937.3,2017-05-25T00:00:00Z,False,-1
3131,30,71,TRANSFER,650.66,2017-05-25T00:00:00Z,False,-1
3132,110,137,TRANSFER,230.28,2017-05-25T00:00:00Z,False,-1
3133,32,14,TRANSFER,387.26,2017-05-25T00:00:00Z,False,-1
3134,62,9,TRANSFER,53.44,2017-05-25T00:00:00Z,False,-1
3135,109,319,TRANSFER,580.43,2017-05-25T00:00:00Z,False,-1
3136,28,58,TRANSFER,981.12,2017-05-25T00:00:00Z,False,-1
3137,9,189,TRANSFER,516.42,2017-05-25T00:00:00Z,False,-1
3138,1,108,TRANSFER,170.86,2017-05-25T00:00:00Z,False,-1
3139,38,116,TRANSFER,85.11,2017-05-25T00:00:00Z,False,-1
3140,10,253,TRANSFER,175.79,2017-05-25T00:00:00Z,False,-1
3141,60,69,TRANSFER,306.65,2017-05-25T00:00:00Z,False,-1
3142,55,32,TRANSFER,982.71,2017-05-25T00:00:00Z,False,-1
3143,33,34,TRANSFER,830.31,2017-05-25T00:00:00Z,False,-1
3144,69,15,TRANSFER,435.51,2017-05-25T00:00:00Z,False,-1
3145,21,39,TRANSFER,708.07,2017-05-25T00:00:00Z,False,-1
3146,23,15,TRANSFER,116.38,2017-05-25T00:00:00Z,False,-1
3147,106,312,TRANSFER,521.73,2017-05-25T00:00:00Z,False,-1
3148,34,66,TRANSFER,540.07,2017-05-25T00:00:00Z,False,-1
3149,303,151,TRANSFER,762.51,2017-05-25T00:00:00Z,False,-1
3150,11,25,TRANSFER,490.83,2017-05-25T00:00:00Z,False,-1
3151,326,303,TRANSFER,110.74,2017-05-25T00:00:00Z,False,-1
3152,37,24,TRANSFER,666.51,2017-05-25T00:00:00Z,False,-1
3153,72,30,TRANSFER,793.43,2017-05-25T00:00:00Z,False,-1
3154,122,49,TRANSFER,198.27,2017-05-25T00:00:00Z,False,-1
3155,25,27,TRANSFER,766.97,2017-05-25T00:00:00Z,False,-1
3156,2,76,TRANSFER,617.37,2017-05-25T00:00:00Z,False,-1
3157,56,49,TRANSFER,582.52,2017-05-25T00:00:00Z,False,-1
3158,66,305,TRANSFER,136.08,2017-05-26T00:00:00Z,False,-1
3159,322,205,TRANSFER,273.73,2017-05-26T00:00:00Z,False,-1
3160,44,59,TRANSFER,189.87,2017-05-26T00:00:00Z,False,-1
3161,321,201,TRANSFER,610.73,2017-05-26T00:00:00Z,False,-1
3162,47,15,TRANSFER,331.58,2017-05-26T00:00:00Z,False,-1
3163,318,23,TRANSFER,845.13,2017-05-26T00:00:00Z,False,-1
3164,319,147,TRANSFER,778.45,2017-05-26T00:00:00Z,False,-1
3165,105,34,TRANSFER,826.41,2017-05-26T00:00:00Z,False,-1
3166,312,207,TRANSFER,304.02,2017-05-26T00:00:00Z,False,-1
3167,119,218,TRANSFER,578.97,2017-05-26T00:00:00Z,False,-1
3168,35,313,TRANSFER,953.92,2017-05-26T00:00:00Z,False,-1
3169,50,142,TRANSFER,737.64,2017-05-26T00:00:00Z,False,-1
3170,111,6,TRANSFER,896.79,2017-05-26T00:00:00Z,False,-1
3171,31,26,TRANSFER,399.7,2017-05-26T00:00:00Z,False,-1
3172,123,35,TRANSFER,825.74,2017-05-26T00:00:00Z,False,-1
3173,28,58,TRANSFER,807.97,2017-05-26T00:00:00Z,False,-1
3174,9,63,TRANSFER,786.91,2017-05-26T00:00:00Z,True,18
3175,325,21,TRANSFER,807.95,2017-05-26T00:00:00Z,False,-1
3176,13,18,TRANSFER,666.49,2017-05-27T00:00:00Z,False,-1
3177,17,63,TRANSFER,515.63,2017-05-27T00:00:00Z,False,-1
3178,5,8,TRANSFER,788.89,2017-05-27T00:00:00Z,False,-1
3179,305,55,TRANSFER,839.74,2017-05-27T00:00:00Z,False,-1
3180,45,19,TRANSFER,212.65,2017-05-27T00:00:00Z,False,-1
3181,57,132,TRANSFER,115.57,2017-05-27T00:00:00Z,False,-1
3182,58,31,TRANSFER,916.18,2017-05-27T00:00:00Z,False,-1
3183,58,31,TRANSFER,948.1,2017-05-27T00:00:00Z,False,-1
3184,74,30,TRANSFER,250.61,2017-05-27T00:00:00Z,False,-1
3185,59,14,TRANSFER,271.32,2017-05-27T00:00:00Z,False,-1
3186,313,13,TRANSFER,595.36,2017-05-27T00:00:00Z,False,-1
3187,34,66,TRANSFER,503.05,2017-05-27T00:00:00Z,False,-1
3188,104,34,TRANSFER,353.24,2017-05-27T00:00:00Z,False,-1
3189,121,344,TRANSFER,949.83,2017-05-27T00:00:00Z,False,-1
3190,64,254,TRANSFER,246.26,2017-05-27T00:00:00Z,False,-1
3191,16,29,TRANSFER,612.3,2017-05-27T00:00:00Z,False,-1
3192,67,317,TRANSFER,649.3,2017-05-27T00:00:00Z,False,-1
3193,53,55,TRANSFER,746.97,2017-05-27T00:00:00Z,False,-1
3194,22,27,TRANSFER,144.83,2017-05-27T00:00:00Z,False,-1
3195,4,39,TRANSFER,845.34,2017-05-27T00:00:00Z,False,-1
3196,115,29,TRANSFER,936.4,2017-05-27T00:00:00Z,False,-1
3197,113,67,TRANSFER,584.41,2017-05-27T00:00:00Z,False,-1
3198,10,199,TRANSFER,75.59,2017-05-28T00:00:00Z,False,-1
3199,317,47,TRANSFER,646.77,2017-05-28T00:00:00Z,False,-1
3200,60,262,TRANSFER,486.81,2017-05-28T00:00:00Z,False,-1
3201,304,54,TRANSFER,589.99,2017-05-28T00:00:00Z,False,-1
3202,61,28,TRANSFER,806.15,2017-05-28T00:00:00Z,False,-1
3203,40,76,TRANSFER,101.91,2017-05-28T00:00:00Z,False,-1
3204,54,67,TRANSFER,445.62,2017-05-28T00:00:00Z,False,-1
3205,24,328,TRANSFER,93.58,2017-05-28T00:00:00Z,False,-1
3206,26,67,TRANSFER,627.89,2017-05-28T00:00:00Z,False,-1
3207,36,225,TRANSFER,117.73,2017-05-28T00:00:00Z,False,-1
3208,324,30,TRANSFER,631.68,2017-05-28T00:00:00Z,False,-1
3209,302,36,TRANSFER,588.78,2017-05-28T00:00:00Z,False,-1
3210,117,36,TRANSFER,354.64,2017-05-28T00:00:00Z,False,-1
3211,20,54,TRANSFER,506.29,2017-05-28T00:00:00Z,False,-1
3212,46,16,TRANSFER,873.34,2017-05-29T00:00:00Z,False,-1
3213,3,43,TRANSFER,627.49,2017-05-29T00:00:00Z,False,-1
3214,33,65,TRANSFER,354.57,2017-05-29T00:00:00Z,False,-1
3215,315,60,TRANSFER,154.79,2017-05-29T00:00:00Z,False,-1
3216,30,17,TRANSFER,94.06,2017-05-29T00:00:00Z,False,-1
3217,42,31,TRANSFER,779.63,2017-05-29T00:00:00Z,False,-1
3218,54,67,TRANSFER,760.16,2017-05-29T00:00:00Z,False,-1
3219,307,34,TRANSFER,287.21,2017-05-29T00:00:00Z,False,-1
3220,64,30,TRANSFER,706.34,2017-05-29T00:00:00Z,False,-1
3221,36,225,TRANSFER,553.83,2017-05-29T00:00:00Z,False,-1
3222,118,30,TRANSFER,256.45,2017-05-29T00:00:00Z,False,-1
3223,9,17,TRANSFER,716.44,2017-05-29T00:00:00Z,False,-1
3224,316,109,TRANSFER,227.49,2017-05-29T00:00:00Z,False,-1
3225,108,30,TRANSFER,537.11,2017-05-29T00:00:00Z,False,-1
3226,309,14,TRANSFER,88.99,2017-05-29T00:00:00Z,False,-1
3227,29,30,TRANSFER,803.39,2017-05-29T00:00:00Z,False,-1
3228,29,30,TRANSFER,395.81,2017-05-29T00:00:00Z,False,-1
3229,39,35,TRANSFER,371.87,2017-05-29T00:00:00Z,False,-1
3230,55,29,TRANSFER,210.6,2017-05-29T00:00:00Z,False,-1
3231,63,318,TRANSFER,330.66,2017-05-30T00:00:00Z,False,-1
3232,63,318,TRANSFER,242.75,2017-05-30T00:00:00Z,False,-1
3233,15,41,TRANSFER,597.65,2017-05-30T00:00:00Z,False,-1
3234,8,17,TRANSFER,748.83,2017-05-30T00:00:00Z,False,-1
3235,116,14,TRANSFER,512.54,2017-05-30T00:00:00Z,False,-1
3236,10,11,TRANSFER,113.73,2017-05-30T00:00:00Z,True,16
3237,76,56,TRANSFER,692.38,2017-05-30T00:00:00Z,False,-1
3238,323,59,TRANSFER,175.43,2017-05-30T00:00:00Z,False,-1
3239,320,62,TRANSFER,551.02,2017-05-30T00:00:00Z,False,-1
3240,107,118,TRANSFER,528.86,2017-05-30T00:00:00Z,False,-1
3241,75,15,TRANSFER,503.62,2017-05-30T00:00:00Z,False,-1
3242,0,346,TRANSFER,994.24,2017-05-30T00:00:00Z,False,-1
3243,70,32,TRANSFER,909.0,2017-05-30T00:00:00Z,False,-1
3244,41,22,TRANSFER,234.16,2017-05-30T00:00:00Z,False,-1
3245,52,273,TRANSFER,664.64,2017-05-30T00:00:00Z,False,-1
3246,18,60,TRANSFER,384.88,2017-05-30T00:00:00Z,False,-1
3247,124,70,TRANSFER,956.15,2017-05-30T00:00:00Z,False,-1
3248,310,13,TRANSFER,113.87,2017-05-30T00:00:00Z,False,-1
3249,311,10,TRANSFER,392.82,2017-05-30T00:00:00Z,False,-1
3250,14,23,TRANSFER,496.66,2017-05-30T00:00:00Z,False,-1
3251,37,222,TRANSFER,401.52,2017-05-30T00:00:00Z,False,-1
3252,56,19,TRANSFER,966.08,2017-05-31T00:00:00Z,False,-1
3253,83,58,TRANSFER,668.92,2017-05-31T00:00:00Z,True,16
3254,58,10,TRANSFER,702.1,2017-05-31T00:00:00Z,True,16
3255,59,148,TRANSFER,485.59,2017-05-31T00:00:00Z,False,-1
3256,27,110,TRANSFER,145.52,2017-05-31T00:00:00Z,False,-1
3257,27,110,TRANSFER,671.27,2017-05-31T00:00:00Z,False,-1
3258,114,73,TRANSFER,790.43,2017-05-31T00:00:00Z,False,-1
3259,7,18,TRANSFER,651.4,2017-05-31T00:00:00Z,False,-1
3260,6,36,TRANSFER,980.59,2017-05-31T00:00:00Z,False,-1
3261,73,19,TRANSFER,463.11,2017-05-31T00:00:00Z,False,-1
3262,112,28,TRANSFER,872.78,2017-05-31T00:00:00Z,False,-1
3263,62,26,TRANSFER,679.84,2017-05-31T00:00:00Z,False,-1
3264,71,27,TRANSFER,539.03,2017-05-31T00:00:00Z,False,-1
3265,301,26,TRANSFER,639.99,2017-05-31T00:00:00Z,False,-1
3266,306,17,TRANSFER,890.93,2017-05-31T00:00:00Z,False,-1
3267,308,9,TRANSFER,79.69,2017-05-31T00:00:00Z,False,-1
3268,61,28,TRANSFER,699.41,2017-05-31T00:00:00Z,False,-1
3269,120,74,TRANSFER,949.29,2017-05-31T00:00:00Z,False,-1
3270,12,35,TRANSFER,741.74,2017-05-31T00:00:00Z,False,-1
3271,12,35,TRANSFER,131.29,2017-05-31T00:00:00Z,False,-1
3272,43,7,TRANSFER,846.93,2017-05-31T00:00:00Z,False,-1
3273,19,54,TRANSFER,397.82,2017-05-31T00:00:00Z,False,-1
3274,13,12,TRANSFER,536.54,2017-05-31T00:00:00Z,False,-1
3275,11,100,TRANSFER,458.38,2017-05-31T00:00:00Z,False,-1
3276,68,16,TRANSFER,524.96,2017-05-31T00:00:00Z,False,-1
3277,32,72,TRANSFER,323.58,2017-05-31T00:00:00Z,False,-1
3278,65,37,TRANSFER,185.33,2017-05-31T00:00:00Z,False,-1
3279,327,39,TRANSFER,369.63,2017-05-31T00:00:00Z,False,-1
3280,31,29,TRANSFER,857.92,2017-05-31T00:00:00Z,False,-1
3281,51,9,TRANSFER,186.75,2017-05-31T00:00:00Z,False,-1
3282,48,110,TRANSFER,434.55,2017-05-31T00:00:00Z,False,-1
3283,303,151,TRANSFER,964.85,2017-06-01T00:00:00Z,False,-1
3284,34,113,TRANSFER,846.95,2017-06-01T00:00:00Z,False,-1
3285,122,69,TRANSFER,554.39,2017-06-01T00:00:00Z,False,-1
3286,21,90,TRANSFER,200.47,2017-06-01T00:00:00Z,False,-1
3287,56,19,TRANSFER,681.11,2017-06-01T00:00:00Z,False,-1
3288,110,137,TRANSFER,326.52,2017-06-01T00:00:00Z,False,-1
3289,106,312,TRANSFER,519.48,2017-06-01T00:00:00Z,False,-1
3290,23,202,TRANSFER,682.56,2017-06-01T00:00:00Z,False,-1
3291,109,319,TRANSFER,144.28,2017-06-01T00:00:00Z,False,-1
3292,55,29,TRANSFER,156.25,2017-06-01T00:00:00Z,False,-1
3293,11,100,TRANSFER,297.59,2017-06-01T00:00:00Z,False,-1
3294,32,72,TRANSFER,257.38,2017-06-01T00:00:00Z,False,-1
3295,1,108,TRANSFER,193.01,2017-06-01T00:00:00Z,False,-1
3296,10,199,TRANSFER,505.38,2017-06-01T00:00:00Z,False,-1
3297,37,222,TRANSFER,882.28,2017-06-01T00:00:00Z,False,-1
3298,9,17,TRANSFER,992.77,2017-06-01T00:00:00Z,False,-1
3299,314,5,TRANSFER,904.66,2017-06-01T00:00:00Z,False,-1
3300,38,65,TRANSFER,920.38,2017-06-01T00:00:00Z,False,-1
3301,72,64,TRANSFER,764.88,2017-06-01T00:00:00Z,False,-1
3302,25,263,TRANSFER,535.06,2017-06-01T00:00:00Z,False,-1
3303,60,262,TRANSFER,76.29,2017-06-01T00:00:00Z,False,-1
3304,30,17,TRANSFER,296.62,2017-06-01T00:00:00Z,False,-1
3305,33,65,TRANSFER,134.1,2017-06-01T00:00:00Z,False,-1
3306,62,26,TRANSFER,208.25,2017-06-01T00:00:00Z,False,-1
3307,28,24,TRANSFER,97.65,2017-06-01T00:00:00Z,False,-1
3308,69,32,TRANSFER,854.33,2017-06-01T00:00:00Z,False,-1
3309,326,303,TRANSFER,517.18,2017-06-01T00:00:00Z,False,-1
3310,2,302,TRANSFER,73.79,2017-06-01T00:00:00Z,False,-1
3311,57,190,TRANSFER,748.95,2017-06-01T00:00:00Z,False,-1
3312,44,92,TRANSFER,696.9,2017-06-02T00:00:00Z,False,-1
3313,325,21,TRANSFER,906.25,2017-06-02T00:00:00Z,False,-1
3314,322,205,TRANSFER,532.91,2017-06-02T00:00:00Z,False,-1
3315,50,19,TRANSFER,911.94,2017-06-02T00:00:00Z,False,-1
3316,319,147,TRANSFER,955.47,2017-06-02T00:00:00Z,False,-1
3317,312,207,TRANSFER,131.22,2017-06-02T00:00:00Z,False,-1
3318,28,24,TRANSFER,659.79,2017-06-02T00:00:00Z,False,-1
3319,105,34,TRANSFER,600.24,2017-06-02T00:00:00Z,False,-1
3320,47,18,TRANSFER,98.59,2017-06-02T00:00:00Z,False,-1
3321,66,69,TRANSFER,594.88,2017-06-02T00:00:00Z,False,-1
3322,62,9,TRANSFER,284.18,2017-06-02T00:00:00Z,True,18
3323,318,23,TRANSFER,92.76,2017-06-02T00:00:00Z,False,-1
3324,35,32,TRANSFER,158.44,2017-06-02T00:00:00Z,False,-1
3325,123,35,TRANSFER,875.15,2017-06-02T00:00:00Z,False,-1
3326,111,6,TRANSFER,845.2,2017-06-02T00:00:00Z,False,-1
3327,321,201,TRANSFER,143.29,2017-06-02T00:00:00Z,False,-1
3328,119,218,TRANSFER,296.8,2017-06-02T00:00:00Z,False,-1
3329,31,29,TRANSFER,225.55,2017-06-02T00:00:00Z,False,-1
3330,22,29,TRANSFER,65.33,2017-06-03T00:00:00Z,False,-1
3331,74,40,TRANSFER,88.94,2017-06-03T00:00:00Z,False,-1
3332,5,17,TRANSFER,853.65,2017-06-03T00:00:00Z,False,-1
3333,115,29,TRANSFER,766.38,2017-06-03T00:00:00Z,False,-1
3334,305,55,TRANSFER,843.65,2017-06-03T00:00:00Z,False,-1
3335,59,148,TRANSFER,541.41,2017-06-03T00:00:00Z,False,-1
3336,17,27,TRANSFER,539.64,2017-06-03T00:00:00Z,False,-1
3337,45,32,TRANSFER,956.95,2017-06-03T00:00:00Z,False,-1
3338,113,67,TRANSFER,941.33,2017-06-03T00:00:00Z,False,-1
3339,64,30,TRANSFER,516.51,2017-06-03T00:00:00Z,False,-1
3340,57,190,TRANSFER,350.46,2017-06-03T00:00:00Z,False,-1
3341,104,34,TRANSFER,172.36,2017-06-03T00:00:00Z,False,-1
3342,53,348,TRANSFER,329.48,2017-06-03T00:00:00Z,False,-1
3343,13,12,TRANSFER,890.48,2017-06-03T00:00:00Z,False,-1
3344,313,13,TRANSFER,896.37,2017-06-03T00:00:00Z,False,-1
3345,16,31,TRANSFER,978.33,2017-06-03T00:00:00Z,False,-1
3346,34,113,TRANSFER,990.23,2017-06-03T00:00:00Z,False,-1
3347,67,16,TRANSFER,515.02,2017-06-03T00:00:00Z,False,-1
3348,4,148,TRANSFER,603.5,2017-06-03T00:00:00Z,False,-1
3349,58,38,TRANSFER,852.54,2017-06-03T00:00:00Z,False,-1
3350,58,38,TRANSFER,855.92,2017-06-03T00:00:00Z,False,-1
3351,121,344,TRANSFER,777.77,2017-06-03T00:00:00Z,False,-1
3352,20,38,TRANSFER,355.99,2017-06-04T00:00:00Z,False,-1
3353,304,54,TRANSFER,92.51,2017-06-04T00:00:00Z,False,-1
3354,26,72,TRANSFER,638.91,2017-06-04T00:00:00Z,False,-1
3355,61,37,TRANSFER,110.64,2017-06-04T00:00:00Z,False,-1
3356,10,145,TRANSFER,358.28,2017-06-04T00:00:00Z,False,-1
3357,54,71,TRANSFER,627.38,2017-06-04T00:00:00Z,False,-1
3358,98,62,TRANSFER,145.25,2017-06-04T00:00:00Z,True,18
3359,40,41,TRANSFER,238.82,2017-06-04T00:00:00Z,False,-1
3360,60,14,TRANSFER,522.3,2017-06-04T00:00:00Z,False,-1
3361,302,36,TRANSFER,263.38,2017-06-04T00:00:00Z,False,-1
3362,317,47,TRANSFER,771.26,2017-06-04T00:00:00Z,False,-1
3363,117,36,TRANSFER,996.36,2017-06-04T00:00:00Z,False,-1
3364,324,30,TRANSFER,304.52,2017-06-04T00:00:00Z,False,-1
3365,36,75,TRANSFER,295.69,2017-06-04T00:00:00Z,False,-1
3366,24,14,TRANSFER,295.84,2017-06-04T00:00:00Z,False,-1
3367,9,54,TRANSFER,292.11,2017-06-05T00:00:00Z,False,-1
3368,55,221,TRANSFER,141.92,2017-06-05T00:00:00Z,False,-1
3369,42,71,TRANSFER,220.78,2017-06-05T00:00:00Z,False,-1
3370,315,60,TRANSFER,196.94,2017-06-05T00:00:00Z,False,-1
3371,46,129,TRANSFER,384.48,2017-06-05T00:00:00Z,False,-1
3372,54,71,TRANSFER,120.95,2017-06-05T00:00:00Z,False,-1
3373,30,72,TRANSFER,157.38,2017-06-05T00:00:00Z,False,-1
3374,64,13,TRANSFER,839.24,2017-06-05T00:00:00Z,False,-1
3375,316,109,TRANSFER,707.36,2017-06-05T00:00:00Z,False,-1
3376,118,30,TRANSFER,567.64,2017-06-05T00:00:00Z,False,-1
3377,108,30,TRANSFER,297.29,2017-06-05T00:00:00Z,False,-1
3378,39,26,TRANSFER,106.12,2017-06-05T00:00:00Z,False,-1
3379,29,28,TRANSFER,410.29,2017-06-05T00:00:00Z,False,-1
3380,29,28,TRANSFER,699.82,2017-06-05T00:00:00Z,False,-1
3381,3,70,TRANSFER,96.12,2017-06-05T00:00:00Z,False,-1
3382,309,14,TRANSFER,593.8,2017-06-05T00:00:00Z,False,-1
3383,36,75,TRANSFER,636.13,2017-06-05T00:00:00Z,False,-1
3384,307,34,TRANSFER,704.89,2017-06-05T00:00:00Z,False,-1
3385,33,37,TRANSFER,256.19,2017-06-05T00:00:00Z,False,-1
3386,15,314,TRANSFER,186.5,2017-06-06T00:00:00Z,False,-1
3387,311,10,TRANSFER,952.5,2017-06-06T00:00:00Z,False,-1
3388,320,62,TRANSFER,640.29,2017-06-06T00:00:00Z,False,-1
3389,63,94,TRANSFER,385.45,2017-06-06T00:00:00Z,False,-1
3390,63,94,TRANSFER,171.2,2017-06-06T00:00:00Z,False,-1
3391,41,14,TRANSFER,355.58,2017-06-06T00:00:00Z,False,-1
3392,18,122,TRANSFER,189.8,2017-06-06T00:00:00Z,False,-1
3393,52,40,TRANSFER,521.6,2017-06-06T00:00:00Z,False,-1
3394,76,37,TRANSFER,532.6,2017-06-06T00:00:00Z,False,-1
3395,323,59,TRANSFER,559.85,2017-06-06T00:00:00Z,False,-1
3396,70,17,TRANSFER,675.27,2017-06-06T00:00:00Z,False,-1
3397,310,13,TRANSFER,832.08,2017-06-06T00:00:00Z,False,-1
3398,37,198,TRANSFER,156.61,2017-06-06T00:00:00Z,False,-1
3399,124,304,TRANSFER,173.83,2017-06-06T00:00:00Z,False,-1
3400,116,14,TRANSFER,519.21,2017-06-06T00:00:00Z,False,-1
3401,107,118,TRANSFER,140.23,2017-06-06T00:00:00Z,False,-1
3402,75,34,TRANSFER,812.2,2017-06-06T00:00:00Z,False,-1
3403,8,6,TRANSFER,841.29,2017-06-06T00:00:00Z,False,-1
3404,14,27,TRANSFER,329.0,2017-06-06T00:00:00Z,False,-1
3405,0,346,TRANSFER,534.18,2017-06-06T00:00:00Z,False,-1
3406,73,51,TRANSFER,178.48,2017-06-07T00:00:00Z,False,-1
3407,120,56,TRANSFER,798.42,2017-06-07T00:00:00Z,False,-1
3408,68,22,TRANSFER,829.01,2017-06-07T00:00:00Z,False,-1
3409,112,28,TRANSFER,838.37,2017-06-07T00:00:00Z,False,-1
3410,71,8,TRANSFER,234.87,2017-06-07T00:00:00Z,False,-1
3411,308,9,TRANSFER,460.89,2017-06-07T00:00:00Z,False,-1
3412,61,37,TRANSFER,951.53,2017-06-07T00:00:00Z,False,-1
3413,48,25,TRANSFER,218.89,2017-06-07T00:00:00Z,False,-1
3414,59,96,TRANSFER,88.44,2017-06-07T00:00:00Z,False,-1
3415,27,48,TRANSFER,510.57,2017-06-07T00:00:00Z,False,-1
3416,27,48,TRANSFER,912.2,2017-06-07T00:00:00Z,False,-1
3417,32,76,TRANSFER,701.28,2017-06-07T00:00:00Z,False,-1
3418,7,16,TRANSFER,523.11,2017-06-07T00:00:00Z,False,-1
3419,301,26,TRANSFER,799.06,2017-06-07T00:00:00Z,False,-1
3420,65,46,TRANSFER,289.97,2017-06-07T00:00:00Z,False,-1
3421,56,103,TRANSFER,304.83,2017-06-07T00:00:00Z,False,-1
3422,11,10,TRANSFER,820.75,2017-06-07T00:00:00Z,False,-1
3423,62,100,TRANSFER,875.67,2017-06-07T00:00:00Z,False,-1
3424,43,18,TRANSFER,555.24,2017-06-07T00:00:00Z,False,-1
3425,51,73,TRANSFER,189.77,2017-06-07T00:00:00Z,False,-1
3426,12,6,TRANSFER,74.35,2017-06-07T00:00:00Z,False,-1
3427,12,6,TRANSFER,929.19,2017-06-07T00:00:00Z,False,-1
3428,13,6,TRANSFER,94.05,2017-06-07T00:00:00Z,False,-1
3429,327,39,TRANSFER,423.11,2017-06-07T00:00:00Z,False,-1
3430,306,17,TRANSFER,838.17,2017-06-07T00:00:00Z,False,-1
