step,type,amount,nameOrig,oldbalanceOrig,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isSAR,alertID
73,TRANSFER,530.47,12,59348.92,58818.45,6,73798.64,74329.11,0,-1
73,TRANSFER,717.8,13,79488.24,78770.43,6,74329.11,75046.92,0,-1
73,TRANSFER,256.43,112,53037.67,52781.23,28,55493.94,55750.38,0,-1
73,TRANSFER,564.66,51,55856.17,55291.51,28,55750.38,56315.05,0,-1
73,TRANSFER,308.56,114,73401.22,73092.66,73,65678.84,65987.4,0,-1
73,TRANSFER,641.6,6,75046.92,74405.32,39,66304.22,66945.83,0,-1
74,TRANSFER,333.47,33,79364.3,79030.82,34,62107.91,62441.39,0,-1
74,TRANSFER,857.58,62,55192.77,54335.19,141,92166.03,93023.62,0,-1
74,TRANSFER,965.82,303,71813.31,70847.48,151,104527.75,105493.58,0,-1
74,TRANSFER,612.12,32,78503.67,77891.55,65,62848.57,63460.69,0,-1
74,TRANSFER,583.17,34,62441.39,61858.22,66,84711.09,85294.26,0,-1
74,TRANSFER,330.12,37,54130.09,53799.97,24,74398.89,74729.02,0,-1
74,TRANSFER,75.93,30,83746.02,83670.08,71,59063.22,59139.16,0,-1
74,TRANSFER,247.19,1,76483.65,76236.46,108,91023.35,91270.56,0,-1
74,TRANSFER,397.07,69,59168.05,58770.98,13,78770.43,79167.5,0,-1
74,TRANSFER,459.67,10,101354.53,100894.86,19,101227.07,101686.74,0,-1
74,TRANSFER,827.84,72,103534.6,102706.75,60,46029.07,46856.92,0,-1
74,TRANSFER,802.72,28,56315.05,55512.32,128,58751.12,59553.84,0,-1
74,TRANSFER,346.41,55,92331.11,91984.7,90,99528.48,99874.9,0,-1
74,TRANSFER,799.17,109,87635.83,86836.66,319,78381.15,79180.32,0,-1
74,TRANSFER,195.17,60,46856.92,46661.75,14,84109.32,84304.48,0,-1
74,TRANSFER,422.77,122,90584.0,90161.22,49,65236.42,65659.19,0,-1
74,TRANSFER,112.11,106,59933.1,59820.99,312,73466.79,73578.91,0,-1
74,TRANSFER,872.0,57,63209.7,62337.7,14,84304.48,85176.49,0,-1
74,TRANSFER,524.55,21,66517.25,65992.69,43,95393.63,95918.18,0,-1
74,TRANSFER,156.31,56,86778.57,86622.25,103,66463.32,66619.64,0,-1
74,TRANSFER,298.81,25,59930.8,59631.98,35,99427.52,99726.33,0,-1
74,TRANSFER,972.07,9,59623.55,58651.48,54,79925.93,80898.0,0,-1
74,TRANSFER,726.24,2,49626.44,48900.19,76,80040.03,80766.28,0,-1
74,TRANSFER,302.89,314,86748.0,86445.11,5,53340.05,53642.95,0,-1
74,TRANSFER,648.65,38,95058.63,94409.97,65,63460.69,64109.35,0,-1
74,TRANSFER,370.52,326,62257.18,61886.66,303,70847.48,71218.0,0,-1
74,TRANSFER,939.49,11,47071.58,46132.08,69,58770.98,59710.47,0,-1
74,TRANSFER,112.14,23,80492.56,80380.42,70,96916.94,97029.08,0,-1
74,TRANSFER,452.8,110,93286.86,92834.06,137,85597.15,86049.95,0,-1
75,TRANSFER,505.02,105,66740.1,66235.08,34,61858.22,62363.25,0,-1
75,TRANSFER,808.38,111,58777.66,57969.28,6,74405.32,75213.7,0,-1
75,TRANSFER,685.29,47,60638.88,59953.58,19,101686.74,102372.04,0,-1
75,TRANSFER,439.53,28,55512.32,55072.78,128,59553.84,59993.38,0,-1
75,TRANSFER,737.46,312,73578.91,72841.44,207,75853.26,76590.73,0,-1
75,TRANSFER,89.68,123,45644.21,45554.52,35,99726.33,99816.02,0,-1
75,TRANSFER,511.3,325,52436.93,51925.62,21,65992.69,66503.99,0,-1
75,TRANSFER,947.0,322,49062.45,48115.44,205,60192.71,61139.71,0,-1
75,TRANSFER,261.98,319,79180.32,78918.33,147,59109.75,59371.74,0,-1
75,TRANSFER,574.44,50,75990.28,75415.83,142,85961.95,86536.39,0,-1
75,TRANSFER,565.36,318,63514.03,62948.67,23,80380.42,80945.78,0,-1
75,TRANSFER,166.36,321,66539.31,66372.94,201,85042.13,85208.5,0,-1
75,TRANSFER,527.34,35,99816.02,99288.67,32,77891.55,78418.89,0,-1
75,TRANSFER,137.78,31,98544.99,98407.2,357,96047.23,96185.01,0,-1
75,TRANSFER,603.88,119,78603.42,77999.53,218,97415.8,98019.68,0,-1
75,TRANSFER,617.3,44,92262.36,91645.06,20,49808.84,50426.14,0,-1
75,TRANSFER,805.36,66,85294.26,84488.9,75,54688.12,55493.48,0,-1
76,TRANSFER,188.22,17,117848.37,117660.15,118,52872.1,53060.32,0,-1
76,TRANSFER,357.03,59,93306.98,92949.94,96,89714.54,90071.58,0,-1
76,TRANSFER,442.19,121,47433.78,46991.59,344,63907.1,64349.29,0,-1
76,TRANSFER,991.25,64,76917.2,75925.95,13,79167.5,80158.75,0,-1
76,TRANSFER,967.77,58,45540.36,44572.58,72,102706.75,103674.53,0,-1
76,TRANSFER,948.07,58,44572.58,43624.51,72,103674.53,104622.61,0,-1
76,TRANSFER,178.57,16,98836.44,98657.87,11,46132.08,46310.66,0,-1
76,TRANSFER,61.28,53,90763.09,90701.8,55,91984.7,92045.99,0,-1
76,TRANSFER,357.58,57,62337.7,61980.11,14,85176.49,85534.07,0,-1
76,TRANSFER,507.84,5,53642.95,53135.1,8,76601.89,77109.75,0,-1
76,TRANSFER,640.62,13,80158.75,79518.13,6,75213.7,75854.33,0,-1
76,TRANSFER,838.97,104,94496.17,93657.21,34,62363.25,63202.22,0,-1
76,TRANSFER,470.7,67,89455.35,88984.64,317,90634.44,91105.14,0,-1
76,TRANSFER,252.41,115,48982.4,48729.98,29,70790.71,71043.11,0,-1
76,TRANSFER,60.56,313,90634.75,90574.18,13,79518.13,79578.69,0,-1
76,TRANSFER,182.79,113,49420.3,49237.51,67,88984.64,89167.44,0,-1
76,TRANSFER,363.95,4,51728.63,51364.68,39,66945.83,67309.78,0,-1
76,TRANSFER,603.15,305,77937.78,77334.62,55,92045.99,92649.14,0,-1
76,TRANSFER,908.84,74,77008.82,76099.96,30,83670.08,84578.93,0,-1
76,TRANSFER,905.84,45,50327.89,49422.05,19,102372.04,103277.89,0,-1
76,TRANSFER,74.77,34,63202.22,63127.44,66,84488.9,84563.68,0,-1
76,TRANSFER,450.09,22,53294.26,52844.16,27,46974.14,47424.24,0,-1
77,TRANSFER,279.17,302,66824.02,66544.85,36,55686.87,55966.04,0,-1
77,TRANSFER,621.54,26,67658.56,67037.01,57,61980.11,62601.66,0,-1
77,TRANSFER,335.89,60,46661.75,46325.85,223,55447.34,55783.24,0,-1
77,TRANSFER,492.17,61,87368.3,86876.13,194,63710.88,64203.05,0,-1
77,TRANSFER,139.16,324,91281.32,91142.16,30,84578.93,84718.09,0,-1
77,TRANSFER,128.91,36,55966.04,55837.12,225,87465.4,87594.32,0,-1
77,TRANSFER,991.46,10,100894.86,99903.39,57,62601.66,63593.12,0,-1
77,TRANSFER,281.82,304,61357.9,61076.07,54,80898.0,81179.83,0,-1
77,TRANSFER,461.41,54,81179.83,80718.42,23,80945.78,81407.19,0,-1
77,TRANSFER,256.37,117,75185.6,74929.23,36,55837.12,56093.5,0,-1
77,TRANSFER,482.47,24,74729.02,74246.54,258,87408.59,87891.07,0,-1
77,TRANSFER,455.96,20,50426.14,49970.18,150,81175.9,81631.87,0,-1
77,TRANSFER,961.52,40,59040.12,58078.6,76,80766.28,81727.8,0,-1
77,TRANSFER,574.36,317,91105.14,90530.78,47,59953.58,60527.94,0,-1
78,TRANSFER,636.67,29,71043.11,70406.44,30,84718.09,85354.77,0,-1
78,TRANSFER,650.85,29,70406.44,69755.59,30,85354.77,86005.62,0,-1
78,TRANSFER,280.39,108,91270.56,90990.17,30,86005.62,86286.01,0,-1
78,TRANSFER,314.45,33,79030.82,78716.37,65,64109.35,64423.8,0,-1
78,TRANSFER,689.08,316,72437.89,71748.82,109,86836.66,87525.74,0,-1
78,TRANSFER,525.01,54,80718.42,80193.41,23,81407.19,81932.2,0,-1
78,TRANSFER,756.76,3,49342.3,48585.54,43,95918.18,96674.95,0,-1
78,TRANSFER,545.68,39,67309.78,66764.1,32,78418.89,78964.58,0,-1
78,TRANSFER,823.91,46,96508.67,95684.76,24,74246.54,75070.46,0,-1
78,TRANSFER,601.78,309,84710.39,84108.6,14,85534.07,86135.86,0,-1
78,TRANSFER,793.65,55,92649.14,91855.49,31,98407.2,99200.85,0,-1
78,TRANSFER,58.25,30,86286.01,86227.76,17,117660.15,117718.4,0,-1
78,TRANSFER,316.27,64,75925.95,75609.67,18,95976.97,96293.25,0,-1
78,TRANSFER,241.4,36,56093.5,55852.09,225,87594.32,87835.72,0,-1
78,TRANSFER,177.84,118,53060.32,52882.48,30,86227.76,86405.6,0,-1
78,TRANSFER,639.59,307,67048.72,66409.12,34,63127.44,63767.04,0,-1
78,TRANSFER,613.34,9,58651.48,58038.12,135,71667.92,72281.27,0,-1
78,TRANSFER,61.9,315,45709.03,45647.13,60,46325.85,46387.76,0,-1
78,TRANSFER,766.04,42,60625.52,59859.48,71,59139.16,59905.2,0,-1
79,TRANSFER,249.05,76,81727.8,81478.75,19,103277.89,103526.94,0,-1
79,TRANSFER,179.61,14,86135.86,85956.25,22,52844.16,53023.78,0,-1
79,TRANSFER,398.37,70,97029.08,96630.71,28,55072.78,55471.16,0,-1
79,TRANSFER,103.95,0,91457.79,91353.84,346,99610.96,99714.9,0,-1
79,TRANSFER,354.24,37,53799.97,53445.72,222,96826.17,97180.42,0,-1
79,TRANSFER,138.65,63,76412.29,76273.64,112,52781.23,52919.89,0,-1
79,TRANSFER,71.37,63,76273.64,76202.27,112,52919.89,52991.26,0,-1
79,TRANSFER,345.58,41,92638.35,92292.77,22,53023.78,53369.36,0,-1
79,TRANSFER,185.27,116,90721.3,90536.03,14,85956.25,86141.52,0,-1
79,TRANSFER,375.77,124,89641.56,89265.78,70,96630.71,97006.48,0,-1
79,TRANSFER,927.22,18,96293.25,95366.03,60,46387.76,47314.98,0,-1
79,TRANSFER,939.73,107,79329.77,78390.04,118,52882.48,53822.21,0,-1
79,TRANSFER,141.57,15,69471.31,69329.73,68,94603.62,94745.2,0,-1
79,TRANSFER,170.7,320,93325.05,93154.35,62,54335.19,54505.9,0,-1
79,TRANSFER,966.3,311,54587.95,53621.65,10,99903.39,100869.7,0,-1
79,TRANSFER,948.53,323,85485.03,84536.49,59,92949.94,93898.48,0,-1
79,TRANSFER,951.31,310,76341.66,75390.35,13,79578.69,80530.0,0,-1
79,TRANSFER,208.0,8,77109.75,76901.74,28,55471.16,55679.16,0,-1
79,TRANSFER,739.24,75,55493.48,54754.24,35,99288.67,100027.92,0,-1
79,TRANSFER,359.46,52,93651.36,93291.89,273,81083.45,81442.91,0,-1
80,TRANSFER,283.49,327,69895.38,69611.89,39,66764.1,67047.6,0,-1
80,TRANSFER,464.87,31,99200.85,98735.98,352,71482.67,71947.53,0,-1
80,TRANSFER,165.86,114,73092.66,72926.79,73,65987.4,66153.27,0,-1
80,TRANSFER,897.01,56,86622.25,85725.24,34,63767.04,64664.05,0,-1
80,TRANSFER,200.24,11,46310.66,46110.42,63,76202.27,76402.5,0,-1
80,TRANSFER,51.26,65,64423.8,64372.53,37,53445.72,53496.98,0,-1
80,TRANSFER,817.83,27,47424.24,46606.4,110,92834.06,93651.9,0,-1
80,TRANSFER,83.49,27,46606.4,46522.91,110,93651.9,93735.39,0,-1
80,TRANSFER,558.69,120,78736.74,78178.05,74,76099.96,76658.66,0,-1
80,TRANSFER,176.02,61,86876.13,86700.1,194,64203.05,64379.08,0,-1
80,TRANSFER,952.49,48,74381.12,73428.63,50,75415.83,76368.32,0,-1
80,TRANSFER,840.4,301,79347.82,78507.42,26,67037.01,67877.42,0,-1
80,TRANSFER,130.94,59,93898.48,93767.53,209,79586.07,79717.02,0,-1
80,TRANSFER,485.05,62,54505.9,54020.84,11,46110.42,46595.47,0,-1
80,TRANSFER,693.37,51,55291.51,54598.14,9,58038.12,58731.5,0,-1
80,TRANSFER,211.67,308,77140.92,76929.25,9,58731.5,58943.17,0,-1
80,TRANSFER,154.74,71,59905.2,59750.46,27,46522.91,46677.65,0,-1
80,TRANSFER,62.99,32,78964.58,78901.59,14,86141.52,86204.51,0,-1
80,TRANSFER,171.44,19,103526.94,103355.5,59,93767.53,93938.97,0,-1
80,TRANSFER,928.98,13,80530.0,79601.03,74,76658.66,77587.64,0,-1
80,TRANSFER,208.09,43,96674.95,96466.85,324,91142.16,91350.26,0,-1
80,TRANSFER,909.26,112,52991.26,52082.0,28,55679.16,56588.43,0,-1
80,TRANSFER,520.88,7,70953.12,70432.24,308,76929.25,77450.14,0,-1
80,TRANSFER,726.24,68,94745.2,94018.96,17,117718.4,118444.64,0,-1
80,TRANSFER,367.35,73,66153.27,65785.91,32,78901.59,79268.95,0,-1
80,TRANSFER,741.58,6,75854.33,75112.75,36,55852.09,56593.67,0,-1
80,TRANSFER,913.58,306,55268.76,54355.17,17,118444.64,119358.23,0,-1
80,TRANSFER,445.91,12,58818.45,58372.53,150,81631.87,82077.78,0,-1
80,TRANSFER,560.6,12,58372.53,57811.93,150,82077.78,82638.39,0,-1
81,TRANSFER,96.11,33,78716.37,78620.25,65,64372.53,64468.65,0,-1
81,TRANSFER,318.33,56,85725.24,85406.91,34,64664.05,64982.38,0,-1
81,TRANSFER,563.78,1,76236.46,75672.67,108,90990.17,91553.96,0,-1
81,TRANSFER,516.34,30,86405.6,85889.26,17,119358.23,119874.57,0,-1
81,TRANSFER,982.98,110,93735.39,92752.41,137,86049.95,87032.93,0,-1
81,TRANSFER,532.84,21,66503.99,65971.14,14,86204.51,86737.35,0,-1
81,TRANSFER,391.07,10,100869.7,100478.63,57,63593.12,63984.19,0,-1
81,TRANSFER,431.83,303,71218.0,70786.17,151,105493.58,105925.42,0,-1
81,TRANSFER,418.43,11,46595.47,46177.03,63,76402.5,76820.94,0,-1
81,TRANSFER,510.41,34,64982.38,64471.96,113,49237.51,49747.92,0,-1
81,TRANSFER,93.72,326,61886.66,61792.93,303,70786.17,70879.89,0,-1
81,TRANSFER,545.27,69,59710.47,59165.2,23,81932.2,82477.47,0,-1
81,TRANSFER,291.47,9,58943.17,58651.69,135,72281.27,72572.75,0,-1
81,TRANSFER,537.09,25,59631.98,59094.88,69,59165.2,59702.3,0,-1
81,TRANSFER,247.83,32,79268.95,79021.11,14,86737.35,86985.19,0,-1
81,TRANSFER,992.32,62,54020.84,53028.51,11,46177.03,47169.37,0,-1
81,TRANSFER,632.36,122,90161.22,89528.86,69,59702.3,60334.66,0,-1
81,TRANSFER,560.67,106,59820.99,59260.32,312,72841.44,73402.11,0,-1
81,TRANSFER,728.0,72,104622.61,103894.6,147,59371.74,60099.75,0,-1
81,TRANSFER,259.3,109,87525.74,87266.44,319,78918.33,79177.64,0,-1
81,TRANSFER,733.47,38,94409.97,93676.5,13,79601.03,80334.5,0,-1
81,TRANSFER,578.93,37,53496.98,52918.05,222,97180.42,97759.35,0,-1
81,TRANSFER,351.32,23,82477.47,82126.15,119,77999.53,78350.85,0,-1
81,TRANSFER,213.25,314,86445.11,86231.86,5,53135.1,53348.35,0,-1
81,TRANSFER,329.88,2,48900.19,48570.31,302,66544.85,66874.73,0,-1
81,TRANSFER,311.83,28,56588.43,56276.6,58,43624.51,43936.34,0,-1
81,TRANSFER,374.46,60,47314.98,46940.51,223,55783.24,56157.71,0,-1
81,TRANSFER,593.19,57,63984.19,63391.0,26,67877.42,68470.6,0,-1
81,TRANSFER,376.71,55,91855.49,91478.77,31,98735.98,99112.7,0,-1
82,TRANSFER,760.12,35,100027.92,99267.78,193,92373.9,93134.03,0,-1
82,TRANSFER,614.25,28,56276.6,55662.34,58,43936.34,44550.59,0,-1
82,TRANSFER,986.32,319,79177.64,78191.32,147,60099.75,61086.07,0,-1
82,TRANSFER,463.99,44,91645.06,91181.07,23,82126.15,82590.14,0,-1
82,TRANSFER,342.27,318,62948.67,62606.4,23,82590.14,82932.42,0,-1
82,TRANSFER,783.48,31,99112.7,98329.21,352,71947.53,72731.02,0,-1
82,TRANSFER,260.88,110,92752.41,92491.53,137,87032.93,87293.82,0,-1
82,TRANSFER,890.49,47,60527.94,59637.45,85,94182.62,95073.11,0,-1
82,TRANSFER,737.07,119,78350.85,77613.78,218,98019.68,98756.76,0,-1
82,TRANSFER,387.24,322,48115.44,47728.21,205,61139.71,61526.95,0,-1
82,TRANSFER,338.33,50,76368.32,76029.99,19,103355.5,103693.83,0,-1
82,TRANSFER,331.12,325,51925.62,51594.5,21,65971.14,66302.27,0,-1
82,TRANSFER,815.41,111,57969.28,57153.86,6,75112.75,75928.16,0,-1
82,TRANSFER,889.02,321,66372.94,65483.92,201,85208.5,86097.52,0,-1
82,TRANSFER,82.62,66,84563.68,84481.05,305,77334.62,77417.25,0,-1
82,TRANSFER,130.85,312,73402.11,73271.26,207,76590.73,76721.57,0,-1
82,TRANSFER,831.95,105,66235.08,65403.13,34,64471.96,65303.91,0,-1
82,TRANSFER,549.92,123,45554.52,45004.59,35,99267.78,99817.71,0,-1
83,TRANSFER,961.26,113,49747.92,48786.66,67,89167.44,90128.71,0,-1
83,TRANSFER,547.27,4,51364.68,50817.41,148,69089.28,69636.56,0,-1
83,TRANSFER,209.65,67,90128.71,89919.05,16,98657.87,98867.53,0,-1
83,TRANSFER,514.74,53,90701.8,90187.05,348,71365.67,71880.41,0,-1
83,TRANSFER,664.05,74,77587.64,76923.58,40,58078.6,58742.65,0,-1
83,TRANSFER,369.67,16,98867.53,98497.85,61,86700.1,87069.78,0,-1
83,TRANSFER,78.24,305,77417.25,77339.0,55,91478.77,91557.02,0,-1
83,TRANSFER,820.58,104,93657.21,92836.61,34,65303.91,66124.5,0,-1
83,TRANSFER,956.33,121,46991.59,46035.26,344,64349.29,65305.62,0,-1
83,TRANSFER,823.76,17,119874.57,119050.82,144,88793.46,89617.23,0,-1
83,TRANSFER,340.86,34,66124.5,65783.64,113,48786.66,49127.52,0,-1
83,TRANSFER,425.64,115,48729.98,48304.34,29,69755.59,70181.23,0,-1
83,TRANSFER,906.77,13,80334.5,79427.71,74,76923.58,77830.36,0,-1
83,TRANSFER,724.46,64,75609.67,74885.21,18,95366.03,96090.49,0,-1
83,TRANSFER,281.1,58,44550.59,44269.49,275,50624.03,50905.13,0,-1
83,TRANSFER,558.14,58,44269.49,43711.35,275,50905.13,51463.28,0,-1
83,TRANSFER,547.7,57,63391.0,62843.3,26,68470.6,69018.31,0,-1
83,TRANSFER,937.18,45,49422.05,48484.87,32,79021.11,79958.29,0,-1
83,TRANSFER,534.14,5,53348.35,52814.21,17,119050.82,119584.96,0,-1
83,TRANSFER,152.01,313,90574.18,90422.17,13,79427.71,79579.73,0,-1
83,TRANSFER,942.96,22,53369.36,52426.39,29,70181.23,71124.2,0,-1
83,TRANSFER,902.67,59,93938.97,93036.3,209,79717.02,80619.7,0,-1
84,TRANSFER,802.92,40,58742.65,57939.73,41,92292.77,93095.7,0,-1
84,TRANSFER,614.53,10,100478.63,99864.09,60,46940.51,47555.05,0,-1
84,TRANSFER,73.44,317,90530.78,90457.34,47,59637.45,59710.89,0,-1
84,TRANSFER,730.68,302,66874.73,66144.04,36,56593.67,57324.37,0,-1
84,TRANSFER,199.77,61,87069.78,86870.01,116,90536.03,90735.8,0,-1
84,TRANSFER,129.49,36,57324.37,57194.87,75,54754.24,54883.73,0,-1
84,TRANSFER,501.32,304,61076.07,60574.75,54,80193.41,80694.73,0,-1
84,TRANSFER,421.8,324,91350.26,90928.46,30,85889.26,86311.06,0,-1
84,TRANSFER,385.31,26,69018.31,68633.0,42,59859.48,60244.79,0,-1
84,TRANSFER,487.49,60,47555.05,47067.55,264,67258.44,67745.93,0,-1
84,TRANSFER,793.77,20,49970.18,49176.4,28,55662.34,56456.12,0,-1
84,TRANSFER,536.16,60,47067.55,46531.38,3,48585.54,49121.71,1,0
84,TRANSFER,999.19,117,74929.23,73930.03,36,57194.87,58194.06,0,-1
84,TRANSFER,341.98,24,75070.46,74728.46,64,74885.21,75227.2,0,-1
84,TRANSFER,787.26,54,80694.73,79907.46,14,86985.19,87772.46,0,-1
85,TRANSFER,59.94,33,78620.25,78560.31,37,52918.05,52978.0,0,-1
85,TRANSFER,966.36,108,91553.96,90587.59,30,86311.06,87277.42,0,-1
85,TRANSFER,534.9,118,53822.21,53287.3,30,87277.42,87812.33,0,-1
85,TRANSFER,586.22,29,71124.2,70537.97,28,56456.12,57042.35,0,-1
85,TRANSFER,865.91,29,70537.97,69672.06,28,57042.35,57908.26,0,-1
85,TRANSFER,897.16,316,71748.82,70851.65,109,87266.44,88163.6,0,-1
85,TRANSFER,635.7,46,95684.76,95049.05,33,78560.31,79196.02,0,-1
85,TRANSFER,330.42,64,75227.2,74896.78,73,65785.91,66116.33,0,-1
85,TRANSFER,409.51,42,60244.79,59835.28,141,93023.62,93433.14,0,-1
85,TRANSFER,197.65,39,67047.6,66849.94,34,65783.64,65981.29,0,-1
85,TRANSFER,669.53,54,79907.46,79237.92,14,87772.46,88442.0,0,-1
85,TRANSFER,543.75,9,58651.69,58107.93,64,74896.78,75440.53,0,-1
85,TRANSFER,893.66,3,49121.71,48228.05,70,97006.48,97900.14,0,-1
85,TRANSFER,806.25,30,87812.33,87006.07,72,103894.6,104700.85,0,-1
85,TRANSFER,507.2,55,91557.02,91049.82,19,103693.83,104201.03,0,-1
85,TRANSFER,762.36,309,84108.6,83346.23,14,88442.0,89204.36,0,-1
85,TRANSFER,465.99,315,45647.13,45181.14,60,46531.38,46997.37,0,-1
85,TRANSFER,138.55,307,66409.12,66270.57,34,65981.29,66119.85,0,-1
85,TRANSFER,217.13,36,58194.06,57976.92,75,54883.73,55100.87,0,-1
86,TRANSFER,204.97,37,52978.0,52773.02,198,87285.29,87490.26,0,-1
86,TRANSFER,278.53,124,89265.78,88987.25,304,60574.75,60853.28,0,-1
86,TRANSFER,234.47,107,78390.04,78155.57,118,53287.3,53521.78,0,-1
86,TRANSFER,65.03,75,55100.87,55035.83,20,49176.4,49241.44,0,-1
86,TRANSFER,134.04,8,76901.74,76767.69,17,119584.96,119719.0,0,-1
86,TRANSFER,377.07,310,75390.35,75013.28,13,79579.73,79956.8,0,-1
86,TRANSFER,209.79,323,84536.49,84326.7,59,93036.3,93246.1,0,-1
86,TRANSFER,227.97,320,93154.35,92926.38,62,53028.51,53256.49,0,-1
86,TRANSFER,439.74,41,93095.7,92655.96,14,89204.36,89644.1,0,-1
86,TRANSFER,539.07,116,90735.8,90196.73,14,89644.1,90183.17,0,-1
86,TRANSFER,104.74,15,69329.73,69224.99,41,92655.96,92760.7,0,-1
86,TRANSFER,784.1,18,96090.49,95306.38,122,89528.86,90312.97,0,-1
86,TRANSFER,224.01,52,93291.89,93067.88,40,57939.73,58163.75,0,-1
86,TRANSFER,897.72,63,76820.94,75923.21,18,95306.38,96204.1,0,-1
86,TRANSFER,860.34,63,75923.21,75062.87,18,96204.1,97064.45,0,-1
86,TRANSFER,569.67,70,97900.14,97330.47,15,69224.99,69794.66,0,-1
86,TRANSFER,581.71,14,90183.17,89601.46,23,82932.42,83514.13,0,-1
86,TRANSFER,519.19,76,81478.75,80959.56,9,58107.93,58627.13,0,-1
86,TRANSFER,840.9,311,53621.65,52780.74,10,99864.09,100705.0,0,-1
86,TRANSFER,461.13,0,91353.84,90892.7,346,99714.9,100176.04,0,-1
87,TRANSFER,617.61,73,66116.33,65498.72,97,98205.07,98822.69,0,-1
87,TRANSFER,90.94,48,73428.63,73337.68,38,93676.5,93767.44,0,-1
87,TRANSFER,406.01,120,78178.05,77772.03,56,85406.91,85812.92,0,-1
87,TRANSFER,242.85,59,93246.1,93003.24,18,97064.45,97307.31,0,-1
87,TRANSFER,654.73,71,59750.46,59095.72,8,76767.69,77422.43,0,-1
87,TRANSFER,930.29,32,79958.29,79028.0,72,104700.85,105631.15,0,-1
87,TRANSFER,219.73,327,69611.89,69392.16,39,66849.94,67069.67,0,-1
87,TRANSFER,208.7,51,54598.14,54389.43,73,65498.72,65707.42,0,-1
87,TRANSFER,728.28,306,54355.17,53626.89,17,119719.0,120447.29,0,-1
87,TRANSFER,334.98,31,98329.21,97994.23,26,68633.0,68967.97,0,-1
87,TRANSFER,816.73,112,52082.0,51265.26,28,57908.26,58725.0,0,-1
87,TRANSFER,170.32,301,78507.42,78337.1,26,68967.97,69138.3,0,-1
87,TRANSFER,922.66,12,57811.93,56889.26,75,55035.83,55958.5,0,-1
87,TRANSFER,520.81,12,56889.26,56368.45,75,55958.5,56479.32,0,-1
87,TRANSFER,626.27,61,86870.01,86243.74,116,90196.73,90823.0,0,-1
87,TRANSFER,854.83,114,72926.79,72071.96,73,65707.42,66562.26,0,-1
87,TRANSFER,695.27,56,85812.92,85117.64,10,100705.0,101400.28,0,-1
87,TRANSFER,925.87,43,96466.85,95540.97,7,70432.24,71358.11,0,-1
87,TRANSFER,383.69,27,46677.65,46293.96,48,73337.68,73721.38,0,-1
87,TRANSFER,670.7,27,46293.96,45623.25,48,73721.38,74392.09,0,-1
87,TRANSFER,740.33,65,64468.65,63728.32,46,95049.05,95789.39,0,-1
87,TRANSFER,605.89,62,53256.49,52650.59,33,79196.02,79801.92,0,-1
87,TRANSFER,437.4,19,104201.03,103763.63,54,79237.92,79675.33,0,-1
87,TRANSFER,552.7,308,77450.14,76897.43,9,58627.13,59179.83,0,-1
87,TRANSFER,879.32,68,94018.96,93139.63,16,98497.85,99377.18,0,-1
87,TRANSFER,251.79,11,47169.37,46917.57,52,93067.88,93319.67,0,-1
87,TRANSFER,834.81,7,71358.11,70523.3,18,97307.31,98142.12,0,-1
87,TRANSFER,314.62,13,79956.8,79642.17,37,52773.02,53087.65,0,-1
87,TRANSFER,821.23,6,75928.16,75106.93,39,67069.67,67890.9,0,-1
88,TRANSFER,727.31,30,87006.07,86278.77,72,105631.15,106358.46,0,-1
88,TRANSFER,545.75,57,62843.3,62297.54,106,59260.32,59806.08,0,-1
88,TRANSFER,892.29,21,66302.27,65409.97,327,69392.16,70284.45,0,-1
88,TRANSFER,865.53,34,66119.85,65254.32,191,76700.48,77566.02,0,-1
88,TRANSFER,402.92,60,46997.37,46594.45,264,67745.93,68148.86,0,-1
88,TRANSFER,654.63,326,61792.93,61138.3,303,70879.89,71534.53,0,-1
88,TRANSFER,249.32,303,71534.53,71285.21,151,105925.42,106174.74,0,-1
88,TRANSFER,924.8,11,46917.57,45992.76,52,93319.67,94244.48,0,-1
88,TRANSFER,751.16,23,83514.13,82762.96,90,99874.9,100626.06,0,-1
88,TRANSFER,273.97,25,59094.88,58820.91,143,94289.32,94563.29,0,-1
88,TRANSFER,543.67,106,59806.08,59262.41,312,73271.26,73814.93,0,-1
88,TRANSFER,70.17,28,58725.0,58654.83,24,74728.46,74798.64,0,-1
88,TRANSFER,668.31,32,79028.0,78359.68,72,106358.46,107026.78,0,-1
88,TRANSFER,752.2,9,59179.83,58427.63,64,75440.53,76192.74,0,-1
88,TRANSFER,264.79,62,52650.59,52385.8,33,79801.92,80066.71,0,-1
88,TRANSFER,403.74,55,91049.82,90646.07,19,103763.63,104167.38,0,-1
88,TRANSFER,248.59,56,85117.64,84869.05,10,101400.28,101648.88,0,-1
88,TRANSFER,866.43,10,101648.88,100782.44,60,46594.45,47460.88,0,-1
88,TRANSFER,348.76,2,48570.31,48221.55,18,98142.12,98490.89,0,-1
88,TRANSFER,385.46,33,80066.71,79681.24,37,53087.65,53473.12,0,-1
88,TRANSFER,808.53,1,75672.67,74864.13,108,90587.59,91396.13,0,-1
88,TRANSFER,407.96,38,93767.44,93359.47,3,48228.05,48636.01,0,-1
88,TRANSFER,662.31,110,92491.53,91829.21,137,87293.82,87956.14,0,-1
