tran_id,orig_acct,bene_acct,tx_type,base_amt,tran_timestamp,is_sar,alert_id
1889,30,33,TRANSFER,1216.38,2017-03-29T00:00:00Z,False,-1
1890,49,27,TRANSFER,1504.58,2017-03-29T00:00:00Z,False,-1
1891,325,33,TRANSFER,1514.46,2017-03-29T00:00:00Z,False,-1
1892,57,325,TRANSFER,636.68,2017-03-29T00:00:00Z,False,-1
1893,104,93,TRANSFER,1771.8,2017-03-29T00:00:00Z,False,-1
1894,26,19,TRANSFER,1397.87,2017-03-29T00:00:00Z,False,-1
1895,65,49,TRANSFER,365.38,2017-03-29T00:00:00Z,False,-1
1896,19,55,TRANSFER,1207.71,2017-03-29T00:00:00Z,False,-1
1897,22,191,TRANSFER,1995.26,2017-03-29T00:00:00Z,False,-1
1898,311,22,TRANSFER,547.03,2017-03-29T00:00:00Z,False,-1
1899,118,21,TRANSFER,1408.22,2017-03-29T00:00:00Z,False,-1
1900,304,1,TRANSFER,171.61,2017-03-29T00:00:00Z,False,-1
1901,29,134,TRANSFER,779.25,2017-03-30T00:00:00Z,False,-1
1902,9,102,TRANSFER,1208.76,2017-03-30T00:00:00Z,False,-1
1903,16,18,TRANSFER,1247.65,2017-03-30T00:00:00Z,False,-1
1904,0,217,TRANSFER,1361.46,2017-03-30T00:00:00Z,False,-1
1905,7,221,TRANSFER,1084.27,2017-03-30T00:00:00Z,False,-1
1906,7,221,TRANSFER,594.48,2017-03-30T00:00:00Z,False,-1
1907,3,62,TRANSFER,463.22,2017-03-30T00:00:00Z,False,-1
1908,111,19,TRANSFER,1315.3,2017-03-30T00:00:00Z,False,-1
1909,50,91,TRANSFER,1451.86,2017-03-30T00:00:00Z,False,-1
1910,315,66,TRANSFER,1018.26,2017-03-30T00:00:00Z,False,-1
1911,5,343,TRANSFER,1092.11,2017-03-30T00:00:00Z,False,-1
1912,112,76,TRANSFER,147.81,2017-03-30T00:00:00Z,False,-1
1913,55,30,TRANSFER,1621.73,2017-03-30T00:00:00Z,False,-1
1914,35,337,TRANSFER,831.98,2017-03-31T00:00:00Z,False,-1
1915,69,114,TRANSFER,1674.25,2017-03-31T00:00:00Z,False,-1
1916,117,28,TRANSFER,651.61,2017-03-31T00:00:00Z,False,-1
1917,119,13,TRANSFER,1269.36,2017-03-31T00:00:00Z,False,-1
1918,74,306,TRANSFER,1567.28,2017-03-31T00:00:00Z,False,-1
1919,323,39,TRANSFER,1781.83,2017-03-31T00:00:00Z,False,-1
1920,58,60,TRANSFER,132.47,2017-03-31T00:00:00Z,False,-1
1921,71,59,TRANSFER,1497.52,2017-03-31T00:00:00Z,False,-1
1922,21,100,TRANSFER,1147.86,2017-03-31T00:00:00Z,False,-1
1923,10,16,TRANSFER,770.97,2017-03-31T00:00:00Z,False,-1
1924,327,23,TRANSFER,763.36,2017-03-31T00:00:00Z,False,-1
1925,5,343,TRANSFER,703.93,2017-03-31T00:00:00Z,False,-1
1926,75,19,TRANSFER,327.34,2017-03-31T00:00:00Z,False,-1
1927,308,73,TRANSFER,1330.5,2017-03-31T00:00:00Z,False,-1
1928,64,28,TRANSFER,319.32,2017-03-31T00:00:00Z,False,-1
1929,12,17,TRANSFER,1008.54,2017-03-31T00:00:00Z,False,-1
1930,47,139,TRANSFER,1645.89,2017-03-31T00:00:00Z,False,-1
1931,313,18,TRANSFER,862.33,2017-03-31T00:00:00Z,False,-1
1932,302,10,TRANSFER,229.34,2017-03-31T00:00:00Z,False,-1
1933,82,27,TRANSFER,256.14,2017-03-31T00:00:00Z,False,-1
1934,86,100,TRANSFER,1983.91,2017-03-31T00:00:00Z,False,-1
1935,46,34,TRANSFER,108.83,2017-04-01T00:00:00Z,False,-1
1936,70,57,TRANSFER,752.5,2017-04-01T00:00:00Z,False,-1
1937,109,74,TRANSFER,1114.91,2017-04-01T00:00:00Z,False,-1
1938,23,32,TRANSFER,923.15,2017-04-01T00:00:00Z,False,-1
1939,301,43,TRANSFER,145.74,2017-04-01T00:00:00Z,False,-1
1940,108,11,TRANSFER,253.32,2017-04-01T00:00:00Z,False,-1
1941,72,33,TRANSFER,668.03,2017-04-01T00:00:00Z,False,-1
1942,27,105,TRANSFER,1104.09,2017-04-01T00:00:00Z,False,-1
1943,123,8,TRANSFER,1084.06,2017-04-01T00:00:00Z,False,-1
1944,114,5,TRANSFER,316.1,2017-04-01T00:00:00Z,False,-1
1945,106,205,TRANSFER,943.41,2017-04-01T00:00:00Z,False,-1
1946,113,346,TRANSFER,394.61,2017-04-01T00:00:00Z,False,-1
1947,307,113,TRANSFER,871.2,2017-04-01T00:00:00Z,False,-1
1948,38,15,TRANSFER,1599.82,2017-04-01T00:00:00Z,False,-1
1949,63,19,TRANSFER,947.36,2017-04-01T00:00:00Z,False,-1
1950,87,24,TRANSFER,556.96,2017-04-01T00:00:00Z,False,-1
1951,61,27,TRANSFER,250.05,2017-04-01T00:00:00Z,False,-1
1952,321,40,TRANSFER,593.31,2017-04-01T00:00:00Z,False,-1
1953,310,9,TRANSFER,1759.69,2017-04-01T00:00:00Z,False,-1
1954,317,33,TRANSFER,1520.07,2017-04-01T00:00:00Z,False,-1
1955,48,10,TRANSFER,825.64,2017-04-02T00:00:00Z,False,-1
1956,107,40,TRANSFER,186.11,2017-04-02T00:00:00Z,False,-1
1957,79,65,TRANSFER,711.88,2017-04-02T00:00:00Z,False,-1
1958,6,74,TRANSFER,529.94,2017-04-02T00:00:00Z,False,-1
1959,89,46,TRANSFER,1900.91,2017-04-02T00:00:00Z,False,-1
1960,64,92,TRANSFER,622.45,2017-04-02T00:00:00Z,False,-1
1961,76,19,TRANSFER,405.72,2017-04-02T00:00:00Z,False,-1
1962,45,150,TRANSFER,364.57,2017-04-02T00:00:00Z,False,-1
1963,312,216,TRANSFER,1277.77,2017-04-02T00:00:00Z,False,-1
1964,9,34,TRANSFER,1555.13,2017-04-02T00:00:00Z,False,-1
1965,77,63,TRANSFER,537.75,2017-04-02T00:00:00Z,False,-1
1966,40,59,TRANSFER,1759.62,2017-04-02T00:00:00Z,False,-1
1967,8,20,TRANSFER,775.79,2017-04-02T00:00:00Z,False,-1
1968,8,20,TRANSFER,161.74,2017-04-02T00:00:00Z,False,-1
1969,12,8,TRANSFER,1273.92,2017-04-02T00:00:00Z,False,-1
1970,306,73,TRANSFER,1497.95,2017-04-02T00:00:00Z,False,-1
1971,15,1,TRANSFER,1198.48,2017-04-02T00:00:00Z,False,-1
1972,303,101,TRANSFER,828.96,2017-04-02T00:00:00Z,False,-1
1973,121,116,TRANSFER,171.08,2017-04-02T00:00:00Z,False,-1
1974,60,42,TRANSFER,570.27,2017-04-02T00:00:00Z,False,-1
1975,44,139,TRANSFER,877.6,2017-04-02T00:00:00Z,False,-1
1976,314,41,TRANSFER,1050.03,2017-04-02T00:00:00Z,False,-1
1977,17,58,TRANSFER,364.51,2017-04-02T00:00:00Z,False,-1
1978,25,43,TRANSFER,1514.4,2017-04-02T00:00:00Z,False,-1
1979,318,21,TRANSFER,1247.25,2017-04-02T00:00:00Z,False,-1
1980,66,36,TRANSFER,617.35,2017-04-02T00:00:00Z,False,-1
1981,66,36,TRANSFER,636.46,2017-04-03T00:00:00Z,False,-1
1982,24,269,TRANSFER,1288.52,2017-04-03T00:00:00Z,False,-1
1983,85,36,TRANSFER,643.35,2017-04-03T00:00:00Z,False,-1
1984,6,74,TRANSFER,525.59,2017-04-03T00:00:00Z,False,-1
1985,80,63,TRANSFER,1847.53,2017-04-03T00:00:00Z,False,-1
1986,67,62,TRANSFER,1228.09,2017-04-03T00:00:00Z,False,-1
1987,65,29,TRANSFER,1589.69,2017-04-03T00:00:00Z,False,-1
1988,33,75,TRANSFER,1131.02,2017-04-03T00:00:00Z,False,-1
1989,1,30,TRANSFER,1551.57,2017-04-03T00:00:00Z,False,-1
1990,319,29,TRANSFER,1777.48,2017-04-03T00:00:00Z,False,-1
1991,316,16,TRANSFER,1918.92,2017-04-03T00:00:00Z,False,-1
1992,32,16,TRANSFER,1240.06,2017-04-03T00:00:00Z,False,-1
1993,105,271,TRANSFER,726.03,2017-04-03T00:00:00Z,False,-1
1994,120,37,TRANSFER,1575.44,2017-04-03T00:00:00Z,False,-1
1995,83,67,TRANSFER,886.44,2017-04-03T00:00:00Z,False,-1
1996,14,151,TRANSFER,1724.27,2017-04-03T00:00:00Z,False,-1
1997,18,9,TRANSFER,631.83,2017-04-03T00:00:00Z,False,-1
1998,78,3,TRANSFER,1408.73,2017-04-03T00:00:00Z,False,-1
1999,59,33,TRANSFER,1865.93,2017-04-03T00:00:00Z,False,-1
2000,11,54,TRANSFER,479.65,2017-04-03T00:00:00Z,False,-1
2001,39,23,TRANSFER,571.94,2017-04-03T00:00:00Z,False,-1
2002,134,29,TRANSFER,1430.09,2017-04-03T00:00:00Z,False,-1
2003,73,31,TRANSFER,468.69,2017-04-03T00:00:00Z,False,-1
2004,31,67,TRANSFER,366.58,2017-04-03T00:00:00Z,False,-1
2005,326,39,TRANSFER,944.05,2017-04-03T00:00:00Z,False,-1
2006,37,32,TRANSFER,1465.48,2017-04-04T00:00:00Z,False,-1
2007,10,136,TRANSFER,1503.47,2017-04-04T00:00:00Z,False,-1
2008,36,48,TRANSFER,1380.76,2017-04-04T00:00:00Z,False,-1
2009,51,263,TRANSFER,880.99,2017-04-04T00:00:00Z,False,-1
2010,84,301,TRANSFER,811.38,2017-04-04T00:00:00Z,False,-1
2011,116,313,TRANSFER,1090.56,2017-04-04T00:00:00Z,False,-1
2012,13,36,TRANSFER,817.77,2017-04-04T00:00:00Z,False,-1
2013,13,36,TRANSFER,1543.1,2017-04-04T00:00:00Z,False,-1
2014,56,136,TRANSFER,745.28,2017-04-04T00:00:00Z,False,-1
2015,28,43,TRANSFER,462.42,2017-04-04T00:00:00Z,False,-1
2016,11,54,TRANSFER,102.01,2017-04-04T00:00:00Z,False,-1
2017,62,320,TRANSFER,1168.35,2017-04-04T00:00:00Z,False,-1
2018,4,101,TRANSFER,142.14,2017-04-04T00:00:00Z,False,-1
2019,122,12,TRANSFER,1023.55,2017-04-04T00:00:00Z,False,-1
2020,43,115,TRANSFER,1656.22,2017-04-04T00:00:00Z,False,-1
2021,41,34,TRANSFER,800.56,2017-04-04T00:00:00Z,False,-1
2022,34,14,TRANSFER,1005.68,2017-04-04T00:00:00Z,False,-1
2023,320,349,TRANSFER,1205.09,2017-04-04T00:00:00Z,False,-1
2024,2,35,TRANSFER,289.99,2017-04-04T00:00:00Z,False,-1
2025,110,36,TRANSFER,1001.3,2017-04-04T00:00:00Z,False,-1
2026,309,118,TRANSFER,1886.78,2017-04-04T00:00:00Z,False,-1
2027,57,323,TRANSFER,933.32,2017-04-05T00:00:00Z,False,-1
2028,311,22,TRANSFER,685.03,2017-04-05T00:00:00Z,False,-1
2029,53,11,TRANSFER,409.32,2017-04-05T00:00:00Z,False,-1
2030,305,142,TRANSFER,1271.12,2017-04-05T00:00:00Z,False,-1
2031,81,23,TRANSFER,837.99,2017-04-05T00:00:00Z,False,-1
2032,65,29,TRANSFER,250.57,2017-04-05T00:00:00Z,False,-1
2033,30,72,TRANSFER,340.52,2017-04-05T00:00:00Z,False,-1
2034,118,21,TRANSFER,475.33,2017-04-05T00:00:00Z,False,-1
2035,52,67,TRANSFER,554.02,2017-04-05T00:00:00Z,False,-1
2036,322,213,TRANSFER,1215.47,2017-04-05T00:00:00Z,False,-1
2037,88,17,TRANSFER,423.19,2017-04-05T00:00:00Z,False,-1
2038,22,30,TRANSFER,394.47,2017-04-05T00:00:00Z,False,-1
2039,20,19,TRANSFER,420.23,2017-04-05T00:00:00Z,False,-1
2040,104,93,TRANSFER,1313.17,2017-04-05T00:00:00Z,False,-1
2041,324,13,TRANSFER,1236.48,2017-04-05T00:00:00Z,False,-1
2042,54,15,TRANSFER,1994.6,2017-04-05T00:00:00Z,False,-1
2043,19,63,TRANSFER,1150.39,2017-04-05T00:00:00Z,False,-1
2044,304,1,TRANSFER,1502.41,2017-04-05T00:00:00Z,False,-1
2045,42,312,TRANSFER,865.36,2017-04-05T00:00:00Z,False,-1
2046,49,36,TRANSFER,1141.59,2017-04-05T00:00:00Z,False,-1
2047,325,33,TRANSFER,1345.65,2017-04-05T00:00:00Z,False,-1
2048,115,18,TRANSFER,849.84,2017-04-05T00:00:00Z,False,-1
2049,26,27,TRANSFER,1002.29,2017-04-05T00:00:00Z,False,-1
2050,7,255,TRANSFER,1601.92,2017-04-06T00:00:00Z,False,-1
2051,7,255,TRANSFER,1632.92,2017-04-06T00:00:00Z,False,-1
2052,0,217,TRANSFER,381.42,2017-04-06T00:00:00Z,False,-1
2053,111,19,TRANSFER,1214.88,2017-04-06T00:00:00Z,False,-1
2054,315,66,TRANSFER,1942.18,2017-04-06T00:00:00Z,False,-1
2055,66,12,TRANSFER,651.07,2017-04-06T00:00:00Z,True,7
2056,9,34,TRANSFER,601.05,2017-04-06T00:00:00Z,False,-1
2057,29,57,TRANSFER,1836.24,2017-04-06T00:00:00Z,False,-1
2058,50,211,TRANSFER,533.75,2017-04-06T00:00:00Z,False,-1
2059,5,39,TRANSFER,386.46,2017-04-06T00:00:00Z,False,-1
2060,3,17,TRANSFER,1229.43,2017-04-06T00:00:00Z,False,-1
2061,55,34,TRANSFER,399.58,2017-04-06T00:00:00Z,False,-1
2062,112,76,TRANSFER,847.14,2017-04-06T00:00:00Z,False,-1
2063,16,107,TRANSFER,132.2,2017-04-06T00:00:00Z,False,-1
2064,21,40,TRANSFER,253.28,2017-04-07T00:00:00Z,False,-1
2065,74,18,TRANSFER,342.7,2017-04-07T00:00:00Z,False,-1
2066,69,123,TRANSFER,1826.96,2017-04-07T00:00:00Z,False,-1
2067,302,10,TRANSFER,644.34,2017-04-07T00:00:00Z,False,-1
2068,308,73,TRANSFER,1824.86,2017-04-07T00:00:00Z,False,-1
2069,117,28,TRANSFER,1396.92,2017-04-07T00:00:00Z,False,-1
2070,64,92,TRANSFER,424.3,2017-04-07T00:00:00Z,False,-1
2071,12,8,TRANSFER,1062.45,2017-04-07T00:00:00Z,False,-1
2072,327,23,TRANSFER,1598.09,2017-04-07T00:00:00Z,False,-1
2073,47,316,TRANSFER,1949.99,2017-04-07T00:00:00Z,False,-1
2074,313,18,TRANSFER,807.45,2017-04-07T00:00:00Z,False,-1
2075,323,39,TRANSFER,1991.22,2017-04-07T00:00:00Z,False,-1
2076,58,54,TRANSFER,1823.36,2017-04-07T00:00:00Z,False,-1
2077,10,136,TRANSFER,398.97,2017-04-07T00:00:00Z,False,-1
2078,82,16,TRANSFER,1685.17,2017-04-07T00:00:00Z,False,-1
2079,86,26,TRANSFER,624.23,2017-04-07T00:00:00Z,False,-1
2080,75,65,TRANSFER,229.17,2017-04-07T00:00:00Z,False,-1
2081,5,39,TRANSFER,1156.18,2017-04-07T00:00:00Z,False,-1
2082,35,356,TRANSFER,1563.25,2017-04-07T00:00:00Z,False,-1
2083,71,70,TRANSFER,546.35,2017-04-07T00:00:00Z,False,-1
2084,119,9,TRANSFER,1035.65,2017-04-07T00:00:00Z,False,-1
2085,307,113,TRANSFER,1630.04,2017-04-08T00:00:00Z,False,-1
2086,106,205,TRANSFER,1850.7,2017-04-08T00:00:00Z,False,-1
2087,109,74,TRANSFER,491.83,2017-04-08T00:00:00Z,False,-1
2088,27,74,TRANSFER,690.15,2017-04-08T00:00:00Z,False,-1
2089,70,27,TRANSFER,659.38,2017-04-08T00:00:00Z,False,-1
2090,87,25,TRANSFER,1019.19,2017-04-08T00:00:00Z,False,-1
2091,38,14,TRANSFER,1921.68,2017-04-08T00:00:00Z,False,-1
2092,108,11,TRANSFER,919.03,2017-04-08T00:00:00Z,False,-1
2093,46,16,TRANSFER,570.67,2017-04-08T00:00:00Z,False,-1
2094,72,109,TRANSFER,615.48,2017-04-08T00:00:00Z,False,-1
2095,321,40,TRANSFER,354.1,2017-04-08T00:00:00Z,False,-1
2096,317,33,TRANSFER,353.59,2017-04-08T00:00:00Z,False,-1
2097,113,346,TRANSFER,352.73,2017-04-08T00:00:00Z,False,-1
2098,63,29,TRANSFER,332.53,2017-04-08T00:00:00Z,False,-1
2099,114,5,TRANSFER,137.28,2017-04-08T00:00:00Z,False,-1
2100,23,51,TRANSFER,910.83,2017-04-08T00:00:00Z,False,-1
2101,310,9,TRANSFER,1403.51,2017-04-08T00:00:00Z,False,-1
2102,61,22,TRANSFER,360.08,2017-04-08T00:00:00Z,False,-1
2103,301,43,TRANSFER,1392.58,2017-04-08T00:00:00Z,False,-1
2104,123,8,TRANSFER,1892.06,2017-04-08T00:00:00Z,False,-1
2105,66,99,TRANSFER,1497.18,2017-04-09T00:00:00Z,False,-1
2106,64,40,TRANSFER,959.81,2017-04-09T00:00:00Z,False,-1
2107,40,76,TRANSFER,780.49,2017-04-09T00:00:00Z,False,-1
2108,44,92,TRANSFER,1804.42,2017-04-09T00:00:00Z,False,-1
2109,6,259,TRANSFER,448.5,2017-04-09T00:00:00Z,False,-1
2110,77,27,TRANSFER,1844.51,2017-04-09T00:00:00Z,False,-1
2111,9,60,TRANSFER,1549.31,2017-04-09T00:00:00Z,False,-1
2112,314,41,TRANSFER,910.89,2017-04-09T00:00:00Z,False,-1
2113,318,21,TRANSFER,1913.99,2017-04-09T00:00:00Z,False,-1
2114,107,40,TRANSFER,483.43,2017-04-09T00:00:00Z,False,-1
2115,89,61,TRANSFER,719.4,2017-04-09T00:00:00Z,False,-1
2116,25,348,TRANSFER,975.2,2017-04-09T00:00:00Z,False,-1
2117,12,37,TRANSFER,966.81,2017-04-09T00:00:00Z,False,-1
2118,45,29,TRANSFER,1208.98,2017-04-09T00:00:00Z,False,-1
2119,306,73,TRANSFER,1532.38,2017-04-09T00:00:00Z,False,-1
2120,48,20,TRANSFER,287.93,2017-04-09T00:00:00Z,False,-1
2121,17,26,TRANSFER,313.63,2017-04-09T00:00:00Z,False,-1
2122,121,28,TRANSFER,1861.88,2017-04-09T00:00:00Z,False,-1
2123,15,74,TRANSFER,556.19,2017-04-09T00:00:00Z,False,-1
2124,312,216,TRANSFER,838.89,2017-04-09T00:00:00Z,False,-1
2125,303,101,TRANSFER,1687.71,2017-04-09T00:00:00Z,False,-1
2126,8,54,TRANSFER,283.11,2017-04-09T00:00:00Z,False,-1
2127,8,54,TRANSFER,1082.2,2017-04-09T00:00:00Z,False,-1
2128,60,91,TRANSFER,639.91,2017-04-09T00:00:00Z,False,-1
2129,79,17,TRANSFER,1752.92,2017-04-09T00:00:00Z,False,-1
2130,76,27,TRANSFER,842.01,2017-04-09T00:00:00Z,False,-1
2131,73,16,TRANSFER,1080.88,2017-04-10T00:00:00Z,False,-1
2132,105,271,TRANSFER,1099.77,2017-04-10T00:00:00Z,False,-1
2133,66,99,TRANSFER,687.68,2017-04-10T00:00:00Z,False,-1
2134,31,112,TRANSFER,879.77,2017-04-10T00:00:00Z,False,-1
2135,83,18,TRANSFER,1596.61,2017-04-10T00:00:00Z,False,-1
2136,39,9,TRANSFER,410.52,2017-04-10T00:00:00Z,False,-1
2137,65,68,TRANSFER,1487.27,2017-04-10T00:00:00Z,False,-1
2138,319,29,TRANSFER,347.24,2017-04-10T00:00:00Z,False,-1
2139,85,99,TRANSFER,1961.07,2017-04-10T00:00:00Z,False,-1
2140,120,37,TRANSFER,921.06,2017-04-10T00:00:00Z,False,-1
2141,1,30,TRANSFER,1626.13,2017-04-10T00:00:00Z,False,-1
2142,59,42,TRANSFER,1724.78,2017-04-10T00:00:00Z,False,-1
2143,6,259,TRANSFER,1287.84,2017-04-10T00:00:00Z,False,-1
2144,80,31,TRANSFER,1549.97,2017-04-10T00:00:00Z,False,-1
2145,134,29,TRANSFER,959.63,2017-04-10T00:00:00Z,False,-1
2146,24,25,TRANSFER,430.23,2017-04-10T00:00:00Z,False,-1
2147,11,27,TRANSFER,478.1,2017-04-10T00:00:00Z,False,-1
2148,67,22,TRANSFER,1524.97,2017-04-10T00:00:00Z,False,-1
2149,33,28,TRANSFER,316.93,2017-04-10T00:00:00Z,False,-1
2150,14,15,TRANSFER,1948.53,2017-04-10T00:00:00Z,False,-1
2151,316,16,TRANSFER,1819.36,2017-04-10T00:00:00Z,False,-1
2152,78,16,TRANSFER,131.19,2017-04-10T00:00:00Z,False,-1
2153,32,14,TRANSFER,1843.21,2017-04-10T00:00:00Z,False,-1
2154,326,39,TRANSFER,253.79,2017-04-10T00:00:00Z,False,-1
2155,18,14,TRANSFER,1895.34,2017-04-10T00:00:00Z,False,-1
2156,43,35,TRANSFER,204.88,2017-04-11T00:00:00Z,False,-1
2157,62,11,TRANSFER,390.17,2017-04-11T00:00:00Z,False,-1
2158,11,27,TRANSFER,340.78,2017-04-11T00:00:00Z,False,-1
2159,34,55,TRANSFER,245.66,2017-04-11T00:00:00Z,False,-1
2160,84,37,TRANSFER,622.29,2017-04-11T00:00:00Z,False,-1
2161,51,59,TRANSFER,529.53,2017-04-11T00:00:00Z,False,-1
2162,28,26,TRANSFER,1538.63,2017-04-11T00:00:00Z,False,-1
2163,56,34,TRANSFER,319.04,2017-04-11T00:00:00Z,False,-1
2164,122,17,TRANSFER,1406.95,2017-04-11T00:00:00Z,False,-1
2165,4,30,TRANSFER,873.25,2017-04-11T00:00:00Z,False,-1
2166,116,313,TRANSFER,944.79,2017-04-11T00:00:00Z,False,-1
2167,41,217,TRANSFER,1353.07,2017-04-11T00:00:00Z,False,-1
2168,36,67,TRANSFER,1810.44,2017-04-11T00:00:00Z,False,-1
2169,37,14,TRANSFER,228.77,2017-04-11T00:00:00Z,False,-1
2170,320,349,TRANSFER,1491.63,2017-04-11T00:00:00Z,False,-1
2171,309,118,TRANSFER,1487.33,2017-04-11T00:00:00Z,False,-1
2172,10,35,TRANSFER,713.7,2017-04-11T00:00:00Z,False,-1
2173,2,21,TRANSFER,1595.83,2017-04-11T00:00:00Z,False,-1
2174,110,36,TRANSFER,1841.97,2017-04-11T00:00:00Z,False,-1
2175,13,26,TRANSFER,474.62,2017-04-11T00:00:00Z,False,-1
2176,13,26,TRANSFER,1647.01,2017-04-11T00:00:00Z,False,-1
2177,311,22,TRANSFER,1324.04,2017-04-12T00:00:00Z,False,-1
2178,49,214,TRANSFER,1703.36,2017-04-12T00:00:00Z,False,-1
2179,30,65,TRANSFER,1697.91,2017-04-12T00:00:00Z,False,-1
2180,42,35,TRANSFER,636.94,2017-04-12T00:00:00Z,False,-1
2181,324,13,TRANSFER,597.8,2017-04-12T00:00:00Z,False,-1
2182,57,26,TRANSFER,1453.1,2017-04-12T00:00:00Z,False,-1
2183,20,354,TRANSFER,1326.9,2017-04-12T00:00:00Z,False,-1
2184,26,21,TRANSFER,358.88,2017-04-12T00:00:00Z,False,-1
2185,118,21,TRANSFER,1396.59,2017-04-12T00:00:00Z,False,-1
2186,52,96,TRANSFER,1078.44,2017-04-12T00:00:00Z,False,-1
2187,19,31,TRANSFER,959.97,2017-04-12T00:00:00Z,False,-1
2188,115,18,TRANSFER,1702.4,2017-04-12T00:00:00Z,False,-1
2189,322,213,TRANSFER,1894.54,2017-04-12T00:00:00Z,False,-1
2190,305,142,TRANSFER,157.53,2017-04-12T00:00:00Z,False,-1
2191,88,31,TRANSFER,892.2,2017-04-12T00:00:00Z,False,-1
2192,53,95,TRANSFER,645.8,2017-04-12T00:00:00Z,False,-1
2193,325,33,TRANSFER,713.56,2017-04-12T00:00:00Z,False,-1
2194,81,193,TRANSFER,237.48,2017-04-12T00:00:00Z,False,-1
2195,22,64,TRANSFER,1630.92,2017-04-12T00:00:00Z,False,-1
2196,104,93,TRANSFER,183.65,2017-04-12T00:00:00Z,False,-1
2197,65,68,TRANSFER,1128.89,2017-04-12T00:00:00Z,False,-1
2198,54,26,TRANSFER,206.27,2017-04-12T00:00:00Z,False,-1
2199,304,1,TRANSFER,1143.7,2017-04-12T00:00:00Z,False,-1
2200,55,70,TRANSFER,458.89,2017-04-13T00:00:00Z,False,-1
2201,315,66,TRANSFER,1845.14,2017-04-13T00:00:00Z,False,-1
2202,112,76,TRANSFER,1604.23,2017-04-13T00:00:00Z,False,-1
2203,29,62,TRANSFER,1273.4,2017-04-13T00:00:00Z,False,-1
2204,5,106,TRANSFER,1517.52,2017-04-13T00:00:00Z,False,-1
2205,7,16,TRANSFER,714.0,2017-04-13T00:00:00Z,False,-1
2206,7,16,TRANSFER,1680.37,2017-04-13T00:00:00Z,False,-1
2207,9,60,TRANSFER,1486.97,2017-04-13T00:00:00Z,False,-1
2208,3,15,TRANSFER,929.95,2017-04-13T00:00:00Z,False,-1
2209,50,18,TRANSFER,153.0,2017-04-13T00:00:00Z,False,-1
2210,111,19,TRANSFER,1266.59,2017-04-13T00:00:00Z,False,-1
2211,0,217,TRANSFER,343.22,2017-04-13T00:00:00Z,False,-1
2212,16,58,TRANSFER,1908.67,2017-04-13T00:00:00Z,False,-1
2213,64,40,TRANSFER,146.45,2017-04-14T00:00:00Z,False,-1
2214,35,90,TRANSFER,320.55,2017-04-14T00:00:00Z,False,-1
2215,58,56,TRANSFER,365.71,2017-04-14T00:00:00Z,False,-1
2216,75,19,TRANSFER,1196.73,2017-04-14T00:00:00Z,False,-1
2217,69,28,TRANSFER,366.64,2017-04-14T00:00:00Z,False,-1
2218,74,64,TRANSFER,1475.28,2017-04-14T00:00:00Z,False,-1
2219,86,37,TRANSFER,193.73,2017-04-14T00:00:00Z,False,-1
2220,21,10,TRANSFER,1305.49,2017-04-14T00:00:00Z,False,-1
2221,71,20,TRANSFER,743.87,2017-04-14T00:00:00Z,False,-1
2222,47,54,TRANSFER,1129.46,2017-04-14T00:00:00Z,False,-1
2223,313,18,TRANSFER,754.82,2017-04-14T00:00:00Z,False,-1
2224,82,55,TRANSFER,1743.99,2017-04-14T00:00:00Z,False,-1
2225,119,13,TRANSFER,1839.63,2017-04-14T00:00:00Z,False,-1
2226,117,28,TRANSFER,918.66,2017-04-14T00:00:00Z,False,-1
2227,10,35,TRANSFER,1557.05,2017-04-14T00:00:00Z,False,-1
2228,323,39,TRANSFER,1205.0,2017-04-14T00:00:00Z,False,-1
2229,327,23,TRANSFER,1836.45,2017-04-14T00:00:00Z,False,-1
2230,12,37,TRANSFER,1322.53,2017-04-14T00:00:00Z,False,-1
2231,308,73,TRANSFER,1438.88,2017-04-14T00:00:00Z,False,-1
2232,302,10,TRANSFER,355.22,2017-04-14T00:00:00Z,False,-1
2233,5,106,TRANSFER,1952.41,2017-04-14T00:00:00Z,False,-1
2234,38,28,TRANSFER,187.51,2017-04-15T00:00:00Z,False,-1
2235,307,113,TRANSFER,838.02,2017-04-15T00:00:00Z,False,-1
2236,310,9,TRANSFER,118.91,2017-04-15T00:00:00Z,False,-1
2237,317,33,TRANSFER,116.45,2017-04-15T00:00:00Z,False,-1
2238,46,32,TRANSFER,1178.82,2017-04-15T00:00:00Z,False,-1
2239,63,30,TRANSFER,148.95,2017-04-15T00:00:00Z,False,-1
2240,72,66,TRANSFER,1345.0,2017-04-15T00:00:00Z,False,-1
2241,114,5,TRANSFER,1103.45,2017-04-15T00:00:00Z,False,-1
2242,106,205,TRANSFER,1418.33,2017-04-15T00:00:00Z,False,-1
2243,23,56,TRANSFER,1030.98,2017-04-15T00:00:00Z,False,-1
2244,61,15,TRANSFER,1908.55,2017-04-15T00:00:00Z,False,-1
2245,108,11,TRANSFER,525.3,2017-04-15T00:00:00Z,False,-1
2246,301,43,TRANSFER,1117.81,2017-04-15T00:00:00Z,False,-1
2247,321,40,TRANSFER,905.94,2017-04-15T00:00:00Z,False,-1
2248,70,24,TRANSFER,316.97,2017-04-15T00:00:00Z,False,-1
2249,123,8,TRANSFER,805.69,2017-04-15T00:00:00Z,False,-1
2250,109,74,TRANSFER,579.02,2017-04-15T00:00:00Z,False,-1
