step,type,amount,nameOrig,oldbalanceOrig,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isSAR,alertID
57,TRANSFER,674.41,1,97589.5,96915.08,30,77364.75,78039.17,0,-1
57,TRANSFER,471.61,85,76260.1,75788.49,118,102499.12,102970.74,0,-1
57,TRANSFER,713.25,83,46178.81,45465.56,14,77474.24,78187.5,0,-1
57,TRANSFER,401.43,316,55449.3,55047.87,16,89284.63,89686.07,0,-1
57,TRANSFER,770.64,73,70370.8,69600.15,16,89686.07,90456.71,0,-1
57,TRANSFER,889.02,31,69787.51,68898.49,67,65647.34,66536.36,0,-1
57,TRANSFER,1780.14,78,48771.4,46991.25,3,60344.61,62124.76,0,-1
57,TRANSFER,1670.58,14,78187.5,76516.91,5,79098.75,80769.33,0,-1
57,TRANSFER,1290.81,32,80401.99,79111.17,14,76516.91,77807.73,0,-1
57,TRANSFER,1086.34,59,68802.73,67716.39,8,83605.36,84691.71,0,-1
57,TRANSFER,1378.53,11,56865.97,55487.44,53,64710.28,66088.82,0,-1
57,TRANSFER,737.75,80,81219.96,80482.21,149,56955.74,57693.5,0,-1
57,TRANSFER,1985.88,65,74002.45,72016.56,49,70239.59,72225.47,0,-1
57,TRANSFER,920.49,39,88218.24,87297.75,102,93057.53,93978.03,0,-1
58,TRANSFER,1874.16,62,55278.78,53404.62,113,51429.68,53303.84,0,-1
58,TRANSFER,1729.37,2,69969.97,68240.6,35,91705.4,93434.78,0,-1
58,TRANSFER,141.69,51,72131.15,71989.46,263,81887.9,82029.6,0,-1
58,TRANSFER,1793.79,43,54890.65,53096.85,97,87393.35,89187.15,0,-1
58,TRANSFER,1178.56,11,55487.44,54308.87,53,66088.82,67267.38,0,-1
58,TRANSFER,866.88,84,46117.83,45250.95,301,56176.02,57042.91,0,-1
58,TRANSFER,542.4,34,66278.4,65736.0,55,59423.03,59965.44,0,-1
58,TRANSFER,1875.34,320,53318.63,51443.29,349,85145.07,87020.4,0,-1
58,TRANSFER,879.16,309,60390.64,59511.47,118,102970.74,103849.9,0,-1
58,TRANSFER,1569.58,13,80479.07,78909.49,314,82969.42,84539.0,0,-1
58,TRANSFER,1551.88,13,78909.49,77357.61,314,84539.0,86090.88,0,-1
58,TRANSFER,1209.58,36,74829.78,73620.2,62,53404.62,54614.2,0,-1
58,TRANSFER,1277.89,122,54196.24,52918.34,17,87618.59,88896.49,0,-1
58,TRANSFER,1956.25,41,92886.73,90930.47,38,98821.03,100777.28,0,-1
58,TRANSFER,1406.97,110,74281.16,72874.19,36,73620.2,75027.17,0,-1
58,TRANSFER,1123.68,116,64812.4,63688.72,313,86591.25,87714.94,0,-1
58,TRANSFER,770.21,28,110955.64,110185.43,17,88896.49,89666.7,0,-1
58,TRANSFER,1505.49,56,91774.28,90268.78,6,73927.0,75432.5,0,-1
58,TRANSFER,1910.68,4,76733.89,74823.21,101,95918.88,97829.57,0,-1
58,TRANSFER,1428.71,37,62609.94,61181.23,208,99899.1,101327.82,0,-1
58,TRANSFER,113.74,10,77343.83,77230.08,56,90268.78,90382.53,0,-1
59,TRANSFER,479.2,104,46350.71,45871.51,93,77795.56,78274.77,0,-1
59,TRANSFER,1328.35,65,72016.56,70688.21,49,72225.47,73553.82,0,-1
59,TRANSFER,1190.13,88,72650.68,71460.55,17,89666.7,90856.83,0,-1
59,TRANSFER,1724.39,115,49769.85,48045.45,18,85499.76,87224.16,0,-1
59,TRANSFER,204.82,325,81735.88,81531.06,33,90398.59,90603.41,0,-1
59,TRANSFER,1727.61,20,61752.76,60025.15,41,90930.47,92658.09,0,-1
59,TRANSFER,1920.2,49,73553.82,71633.62,214,98094.72,100014.92,0,-1
59,TRANSFER,1598.81,118,103849.9,102251.1,21,73719.05,75317.86,0,-1
59,TRANSFER,550.31,42,57001.66,56451.34,27,109215.25,109765.57,0,-1
59,TRANSFER,1862.01,81,82945.7,81083.68,34,65736.0,67598.01,0,-1
59,TRANSFER,1619.22,54,64624.33,63005.11,26,65667.35,67286.58,0,-1
59,TRANSFER,594.83,57,53836.28,53241.44,323,53201.94,53796.78,0,-1
59,TRANSFER,1310.79,26,67286.58,65975.78,33,90603.41,91914.21,0,-1
59,TRANSFER,679.65,322,75736.67,75057.01,213,89890.35,90570.01,0,-1
59,TRANSFER,1663.24,324,46784.03,45120.78,13,77357.61,79020.85,0,-1
59,TRANSFER,506.04,305,84797.5,84291.46,142,67441.85,67947.89,0,-1
59,TRANSFER,1157.66,52,93177.39,92019.72,96,58254.23,59411.89,0,-1
59,TRANSFER,1040.64,30,78039.17,76998.52,72,56597.9,57638.54,0,-1
59,TRANSFER,704.13,22,76587.58,75883.45,28,110185.43,110889.57,0,-1
59,TRANSFER,1942.95,53,67267.38,65324.42,95,92384.21,94327.17,0,-1
59,TRANSFER,679.89,304,71889.95,71210.05,1,96915.08,97594.98,0,-1
59,TRANSFER,1752.77,19,89409.0,87656.23,69,82525.42,84278.19,0,-1
59,TRANSFER,1012.16,311,64109.92,63097.76,22,75883.45,76895.61,0,-1
60,TRANSFER,1181.99,112,55260.87,54078.87,76,76627.96,77809.95,0,-1
60,TRANSFER,1673.01,111,65495.85,63822.83,19,87656.23,89329.25,0,-1
60,TRANSFER,480.98,29,104627.98,104146.99,72,57638.54,58119.53,0,-1
60,TRANSFER,1653.4,9,48718.52,47065.12,24,72672.75,74326.15,0,-1
60,TRANSFER,163.2,315,83149.05,82985.84,66,72190.29,72353.5,0,-1
60,TRANSFER,703.43,3,62124.76,61421.32,17,90856.83,91560.26,0,-1
60,TRANSFER,1655.32,16,90456.71,88801.39,7,47151.04,48806.37,0,-1
60,TRANSFER,952.25,7,48806.37,47854.11,221,73476.75,74429.01,0,-1
60,TRANSFER,810.14,7,47854.11,47043.96,221,74429.01,75239.16,0,-1
60,TRANSFER,1095.73,50,77474.96,76379.23,18,87224.16,88319.89,0,-1
60,TRANSFER,592.14,0,64673.25,64081.11,217,82171.12,82763.26,0,-1
60,TRANSFER,1145.16,5,80769.33,79624.17,343,77863.09,79008.26,0,-1
60,TRANSFER,1909.1,55,59965.44,58056.33,70,99520.1,101429.21,0,-1
61,TRANSFER,1756.45,74,107731.79,105975.33,64,51624.63,53381.08,0,-1
61,TRANSFER,256.25,58,47679.37,47423.12,56,90382.53,90638.78,0,-1
61,TRANSFER,1683.58,69,84278.19,82594.6,28,110889.57,112573.15,0,-1
61,TRANSFER,1920.69,117,64986.17,63065.47,28,112573.15,114493.84,0,-1
61,TRANSFER,1161.25,308,53656.89,52495.63,73,69600.15,70761.42,0,-1
61,TRANSFER,725.49,47,90336.52,89611.02,316,55047.87,55773.36,0,-1
61,TRANSFER,1393.51,302,69460.03,68066.51,10,77230.08,78623.6,0,-1
61,TRANSFER,804.66,21,75317.86,74513.2,200,54871.78,55676.45,0,-1
61,TRANSFER,1092.34,86,49579.57,48487.22,26,65975.78,67068.13,0,-1
61,TRANSFER,1475.66,10,78623.6,77147.93,56,90638.78,92114.45,0,-1
61,TRANSFER,1044.83,35,93434.78,92389.94,38,100777.28,101822.12,0,-1
61,TRANSFER,1518.29,323,53796.78,52278.49,39,87297.75,88816.03,0,-1
61,TRANSFER,1120.07,75,53281.39,52161.31,19,89329.25,90449.32,0,-1
61,TRANSFER,681.65,5,79624.17,78942.51,343,79008.26,79689.91,0,-1
61,TRANSFER,1826.65,119,49021.25,47194.6,13,79020.85,80847.5,0,-1
61,TRANSFER,1200.11,64,53381.08,52180.97,40,82866.57,84066.69,0,-1
61,TRANSFER,1476.32,327,44910.55,43434.22,23,63229.13,64705.46,0,-1
61,TRANSFER,1330.58,12,59794.54,58463.96,33,91914.21,93244.79,0,-1
61,TRANSFER,1364.4,313,87714.94,86350.53,18,88319.89,89684.29,0,-1
61,TRANSFER,1574.29,82,53979.55,52405.26,16,88801.39,90375.69,0,-1
61,TRANSFER,967.98,71,68287.41,67319.43,20,60025.15,60993.13,0,-1
62,TRANSFER,464.47,109,78717.14,78252.67,74,105975.33,106439.81,0,-1
62,TRANSFER,1051.41,114,53388.38,52336.96,5,78942.51,79993.93,0,-1
62,TRANSFER,105.94,70,101429.21,101323.26,24,74326.15,74432.1,0,-1
62,TRANSFER,1926.44,106,44813.05,42886.6,205,94524.64,96451.09,0,-1
62,TRANSFER,1113.62,38,101822.12,100708.5,28,114493.84,115607.46,0,-1
62,TRANSFER,1500.74,63,86740.3,85239.55,30,76998.52,78499.27,0,-1
62,TRANSFER,604.86,123,64092.74,63487.87,8,84691.71,85296.57,0,-1
62,TRANSFER,1883.5,61,88381.54,86498.04,15,69013.64,70897.14,0,-1
62,TRANSFER,1347.52,23,64705.46,63357.93,41,92658.09,94005.61,0,-1
62,TRANSFER,353.77,307,65849.83,65496.06,113,53303.84,53657.61,0,-1
62,TRANSFER,314.26,72,58119.53,57805.27,66,72353.5,72667.76,0,-1
62,TRANSFER,405.17,321,55782.8,55377.63,40,84066.69,84471.87,0,-1
62,TRANSFER,557.28,113,53657.61,53100.32,346,105010.96,105568.25,0,-1
62,TRANSFER,709.15,310,48836.83,48127.67,9,47065.12,47774.28,0,-1
62,TRANSFER,631.54,87,74261.12,73629.57,24,74432.1,75063.64,0,-1
62,TRANSFER,703.37,317,84961.3,84257.92,33,93244.79,93948.17,0,-1
62,TRANSFER,393.17,301,57042.91,56649.73,43,53096.85,53490.03,0,-1
62,TRANSFER,459.88,27,109765.57,109305.68,40,84471.87,84931.75,0,-1
62,TRANSFER,891.41,108,86633.86,85742.44,11,54308.87,55200.29,0,-1
62,TRANSFER,780.22,46,48882.71,48102.48,16,90375.69,91155.91,0,-1
63,TRANSFER,411.64,8,85296.57,84884.92,20,60993.13,61404.78,0,-1
63,TRANSFER,1547.09,8,84884.92,83337.84,20,61404.78,62951.87,0,-1
63,TRANSFER,1595.68,48,61638.47,60042.78,20,62951.87,64547.55,0,-1
63,TRANSFER,441.91,89,65066.63,64624.72,46,48102.48,48544.39,0,-1
63,TRANSFER,1439.56,6,75432.5,73992.93,74,106439.81,107879.36,0,-1
63,TRANSFER,857.41,45,88910.44,88053.03,29,104146.99,105004.4,0,-1
63,TRANSFER,1000.91,306,69870.57,68869.64,73,70761.42,71762.33,0,-1
63,TRANSFER,1647.65,64,52180.97,50533.32,141,99363.95,101011.6,0,-1
63,TRANSFER,638.1,15,70897.14,70259.03,24,75063.64,75701.75,0,-1
63,TRANSFER,1405.04,303,62426.55,61021.5,101,97829.57,99234.61,0,-1
63,TRANSFER,1373.32,76,77809.95,76436.62,19,90449.32,91822.65,0,-1
63,TRANSFER,435.08,314,86090.88,85655.8,41,94005.61,94440.69,0,-1
63,TRANSFER,1445.58,9,47774.28,46328.69,36,75027.17,76472.75,0,-1
63,TRANSFER,1951.61,121,55207.78,53256.16,116,63688.72,65640.33,0,-1
63,TRANSFER,290.54,12,58463.96,58173.41,209,52695.44,52985.98,0,-1
63,TRANSFER,185.91,66,72667.76,72481.85,36,76472.75,76658.67,0,-1
63,TRANSFER,1797.06,312,81489.85,79692.78,216,79862.22,81659.29,0,-1
63,TRANSFER,725.25,60,46282.03,45556.76,91,78932.09,79657.35,0,-1
63,TRANSFER,1011.86,318,74314.94,73303.07,21,74513.2,75525.07,0,-1
63,TRANSFER,465.25,77,58029.65,57564.4,63,85239.55,85704.81,0,-1
63,TRANSFER,859.35,79,55278.26,54418.91,65,70688.21,71547.56,0,-1
63,TRANSFER,1305.83,44,67092.13,65786.29,92,87103.99,88409.82,0,-1
63,TRANSFER,452.77,107,67706.15,67253.38,40,84931.75,85384.53,0,-1
63,TRANSFER,983.99,40,85384.53,84400.53,31,68898.49,69882.49,0,-1
63,TRANSFER,582.08,17,91560.26,90978.17,88,71460.55,72042.64,0,-1
63,TRANSFER,1345.2,25,80685.67,79340.46,7,47043.96,48389.17,0,-1
64,TRANSFER,1985.13,65,71547.56,69562.42,29,105004.4,106989.53,0,-1
64,TRANSFER,497.35,120,72367.05,71869.69,37,61181.23,61678.58,0,-1
64,TRANSFER,1650.1,83,45465.56,43815.46,67,66536.36,68186.46,0,-1
64,TRANSFER,391.04,80,80482.21,80091.17,63,85704.81,86095.85,0,-1
64,TRANSFER,1642.35,134,74640.31,72997.95,29,106989.53,108631.89,0,-1
64,TRANSFER,1262.08,11,55200.29,53938.21,63,86095.85,87357.94,0,-1
64,TRANSFER,1328.4,326,72307.31,70978.9,39,88816.03,90144.44,0,-1
64,TRANSFER,1178.07,59,67716.39,66538.32,33,93948.17,95126.24,0,-1
64,TRANSFER,1738.29,6,73992.93,72254.64,74,107879.36,109617.66,0,-1
64,TRANSFER,932.41,85,75788.49,74856.07,36,76658.67,77591.09,0,-1
64,TRANSFER,818.93,39,90144.44,89325.5,149,57693.5,58512.44,0,-1
64,TRANSFER,744.05,66,72481.85,71737.78,36,77591.09,78335.14,0,-1
64,TRANSFER,1210.15,105,55622.78,54412.63,271,62595.1,63805.26,0,-1
64,TRANSFER,378.14,1,97594.98,97216.83,30,78499.27,78877.42,0,-1
64,TRANSFER,1198.5,18,89684.29,88485.79,19,91822.65,93021.15,0,-1
64,TRANSFER,1417.27,24,75701.75,74284.48,329,77800.57,79217.84,0,-1
64,TRANSFER,1869.05,319,49385.64,47516.58,29,108631.89,110500.96,0,-1
64,TRANSFER,1159.24,33,95126.24,93967.0,75,52161.31,53320.55,0,-1
64,TRANSFER,978.66,73,71762.33,70783.67,21,75525.07,76503.73,0,-1
64,TRANSFER,1208.87,32,79111.17,77902.3,13,80847.5,82056.38,0,-1
64,TRANSFER,787.09,67,68186.46,67399.37,76,76436.62,77223.72,0,-1
64,TRANSFER,288.72,14,77807.73,77519.0,20,64547.55,64836.28,0,-1
64,TRANSFER,322.43,78,46991.25,46668.81,16,91155.91,91478.35,0,-1
64,TRANSFER,1127.16,316,55773.36,54646.19,16,91478.35,92605.52,0,-1
64,TRANSFER,1966.71,31,69882.49,67915.77,112,54078.87,56045.59,0,-1
65,TRANSFER,360.16,4,74823.21,74463.05,30,78877.42,79237.58,0,-1
65,TRANSFER,1167.8,51,71989.46,70821.65,59,66538.32,67706.12,0,-1
65,TRANSFER,811.02,43,53490.03,52679.0,143,75972.21,76783.23,0,-1
65,TRANSFER,1627.42,2,68240.6,66613.17,21,76503.73,78131.15,0,-1
65,TRANSFER,207.32,34,67598.01,67390.69,18,88485.79,88693.12,0,-1
65,TRANSFER,1245.68,56,92114.45,90868.76,136,63579.52,64825.21,0,-1
65,TRANSFER,157.07,37,61678.58,61521.51,28,115607.46,115764.54,0,-1
65,TRANSFER,105.45,36,78335.14,78229.69,73,70783.67,70889.13,0,-1
65,TRANSFER,1201.7,41,94440.69,93238.99,54,63005.11,64206.81,0,-1
65,TRANSFER,1839.2,10,77147.93,75308.73,25,79340.46,81179.66,0,-1
65,TRANSFER,889.27,110,72874.19,71984.91,36,78229.69,79118.96,0,-1
65,TRANSFER,894.94,320,51443.29,50548.35,349,87020.4,87915.35,0,-1
65,TRANSFER,578.81,11,53938.21,53359.39,63,87357.94,87936.76,0,-1
65,TRANSFER,512.23,84,45250.95,44738.71,37,61521.51,62033.75,0,-1
65,TRANSFER,1390.62,62,54614.2,53223.57,320,50548.35,51938.98,0,-1
65,TRANSFER,563.45,309,59511.47,58948.02,118,102251.1,102814.54,0,-1
65,TRANSFER,415.98,28,115764.54,115348.56,18,88693.12,89109.1,0,-1
65,TRANSFER,1438.29,122,52918.34,51480.04,12,58173.41,59611.71,0,-1
65,TRANSFER,584.45,13,82056.38,81471.92,28,115348.56,115933.02,0,-1
65,TRANSFER,151.56,13,81471.92,81320.36,28,115933.02,116084.58,0,-1
65,TRANSFER,1563.09,116,65640.33,64077.23,313,86350.53,87913.63,0,-1
66,TRANSFER,385.66,54,64206.81,63821.14,38,100708.5,101094.16,0,-1
66,TRANSFER,1917.68,324,45120.78,43203.09,13,81320.36,83238.05,0,-1
66,TRANSFER,1314.2,20,64836.28,63522.07,264,75698.0,77012.2,0,-1
66,TRANSFER,153.76,53,65324.42,65170.66,33,93967.0,94120.76,0,-1
66,TRANSFER,461.44,81,81083.68,80622.24,23,63357.93,63819.37,0,-1
66,TRANSFER,1159.93,57,53241.44,52081.5,26,67068.13,68228.07,0,-1
66,TRANSFER,1681.85,42,56451.34,54769.49,6,72254.64,73936.49,0,-1
66,TRANSFER,696.44,305,84291.46,83595.02,142,67947.89,68644.34,0,-1
66,TRANSFER,785.95,115,48045.45,47259.5,18,89109.1,89895.05,0,-1
66,TRANSFER,1190.84,22,76895.61,75704.77,94,58805.3,59996.14,0,-1
66,TRANSFER,811.66,104,45871.51,45059.84,93,78274.77,79086.43,0,-1
66,TRANSFER,364.98,49,71633.62,71268.63,5,79993.93,80358.92,0,-1
66,TRANSFER,859.35,304,71210.05,70350.7,1,97216.83,98076.18,0,-1
66,TRANSFER,903.44,30,79237.58,78334.14,65,69562.42,70465.87,0,-1
66,TRANSFER,1062.77,19,93021.15,91958.38,10,75308.73,76371.5,0,-1
66,TRANSFER,573.95,52,92019.72,91445.77,32,77902.3,78476.25,0,-1
66,TRANSFER,394.69,88,72042.64,71647.94,31,67915.77,68310.46,0,-1
66,TRANSFER,1503.62,325,81531.06,80027.43,33,94120.76,95624.39,0,-1
66,TRANSFER,1365.53,311,63097.76,61732.22,22,75704.77,77070.31,0,-1
66,TRANSFER,1337.62,26,68228.07,66890.44,29,110500.96,111838.58,0,-1
66,TRANSFER,526.07,118,102814.54,102288.46,21,78131.15,78657.23,0,-1
66,TRANSFER,834.73,65,70465.87,69631.14,29,111838.58,112673.32,0,-1
66,TRANSFER,1962.5,322,75057.01,73094.5,213,90570.01,92532.52,0,-1
67,TRANSFER,1771.29,315,82985.84,81214.54,66,71737.78,73509.09,0,-1
67,TRANSFER,256.55,50,76379.23,76122.67,36,79118.96,79375.53,0,-1
67,TRANSFER,1302.58,55,58056.33,56753.75,19,91958.38,93260.96,0,-1
67,TRANSFER,178.32,112,56045.59,55867.27,76,77223.72,77402.04,0,-1
67,TRANSFER,400.76,3,61421.32,61020.56,15,70259.03,70659.8,0,-1
67,TRANSFER,188.58,16,92605.52,92416.93,29,112673.32,112861.9,0,-1
67,TRANSFER,118.8,111,63822.83,63704.03,19,93260.96,93379.77,0,-1
67,TRANSFER,1727.28,29,112861.9,111134.62,70,101323.26,103050.54,0,-1
67,TRANSFER,399.32,7,48389.17,47989.84,255,80930.35,81329.68,0,-1
67,TRANSFER,1779.62,7,47989.84,46210.22,255,81329.68,83109.31,0,-1
67,TRANSFER,1320.29,5,80358.92,79038.62,39,89325.5,90645.8,0,-1
67,TRANSFER,1390.54,0,64081.11,62690.56,217,82763.26,84153.81,0,-1
67,TRANSFER,1472.74,9,46328.69,44855.95,36,79375.53,80848.27,0,-1
68,TRANSFER,587.3,21,78657.23,78069.92,124,79421.78,80009.09,0,-1
68,TRANSFER,459.22,323,52278.49,51819.26,39,90645.8,91105.02,0,-1
68,TRANSFER,1290.38,58,47423.12,46132.73,27,109305.68,110596.07,0,-1
68,TRANSFER,659.71,74,109617.66,108957.95,306,68869.64,69529.35,0,-1
68,TRANSFER,1012.37,86,48487.22,47474.84,37,62033.75,63046.12,0,-1
68,TRANSFER,291.37,75,53320.55,53029.18,65,69631.14,69922.51,0,-1
68,TRANSFER,1255.68,47,89611.02,88355.33,54,63821.14,65076.83,0,-1
68,TRANSFER,1510.2,12,59611.71,58101.5,209,52985.98,54496.19,0,-1
68,TRANSFER,612.78,64,50533.32,49920.53,141,101011.6,101624.39,0,-1
68,TRANSFER,1221.15,117,63065.47,61844.32,28,116084.58,117305.74,0,-1
68,TRANSFER,312.13,10,76371.5,76059.36,25,81179.66,81491.8,0,-1
68,TRANSFER,1945.12,308,52495.63,50550.51,73,70889.13,72834.25,0,-1
68,TRANSFER,550.13,35,92389.94,91839.8,54,65076.83,65626.96,0,-1
68,TRANSFER,1188.71,82,52405.26,51216.54,55,56753.75,57942.47,0,-1
68,TRANSFER,1641.23,5,79038.62,77397.39,39,91105.02,92746.25,0,-1
68,TRANSFER,1988.94,313,87913.63,85924.69,18,89895.05,91884.0,0,-1
68,TRANSFER,1838.72,69,82594.6,80755.88,114,52336.96,54175.69,0,-1
68,TRANSFER,1708.8,119,47194.6,45485.8,9,44855.95,46564.75,0,-1
68,TRANSFER,1634.92,302,68066.51,66431.58,10,76059.36,77694.29,0,-1
68,TRANSFER,302.19,327,43434.22,43132.03,23,63819.37,64121.57,0,-1
68,TRANSFER,1998.52,71,67319.43,65320.91,59,67706.12,69704.64,0,-1
69,TRANSFER,1891.98,27,110596.07,108704.08,10,77694.29,79586.28,0,-1
69,TRANSFER,1127.45,123,63487.87,62360.41,8,83337.84,84465.29,0,-1
69,TRANSFER,922.35,108,85742.44,84820.09,11,53359.39,54281.74,0,-1
69,TRANSFER,666.68,23,64121.57,63454.88,31,68310.46,68977.15,0,-1
69,TRANSFER,896.7,307,65496.06,64599.35,113,53100.32,53997.03,0,-1
69,TRANSFER,212.26,321,55377.63,55165.37,40,84400.53,84612.78,0,-1
69,TRANSFER,850.72,109,78252.67,77401.94,74,108957.95,109808.67,0,-1
69,TRANSFER,1296.87,301,56649.73,55352.86,43,52679.0,53975.87,0,-1
69,TRANSFER,1675.43,113,53997.03,52321.6,346,105568.25,107243.68,0,-1
69,TRANSFER,850.23,63,87936.76,87086.53,38,101094.16,101944.39,0,-1
69,TRANSFER,1198.45,114,54175.69,52977.23,5,77397.39,78595.84,0,-1
69,TRANSFER,1072.56,61,86498.04,85425.48,37,63046.12,64118.69,0,-1
69,TRANSFER,589.66,46,48544.39,47954.73,32,78476.25,79065.92,0,-1
69,TRANSFER,545.81,38,101944.39,101398.58,99,55142.46,55688.28,0,-1
69,TRANSFER,227.41,70,103050.54,102823.12,57,52081.5,52308.92,0,-1
69,TRANSFER,179.16,317,84257.92,84078.77,33,95624.39,95803.55,0,-1
69,TRANSFER,277.28,310,48127.67,47850.39,9,46564.75,46842.04,0,-1
69,TRANSFER,1909.53,106,42886.6,40977.07,205,96451.09,98360.63,0,-1
69,TRANSFER,1191.18,72,57805.27,56614.08,33,95803.55,96994.74,0,-1
69,TRANSFER,1620.19,87,73629.57,72009.38,25,81491.8,83112.0,0,-1
70,TRANSFER,1360.81,6,73936.49,72575.67,259,61853.89,63214.71,0,-1
70,TRANSFER,739.47,312,79692.78,78953.32,216,81659.29,82398.76,0,-1
70,TRANSFER,1197.51,314,85655.8,84458.29,41,93238.99,94436.5,0,-1
70,TRANSFER,1925.33,121,53256.16,51330.82,28,117305.74,119231.07,0,-1
70,TRANSFER,987.67,9,46842.04,45854.37,137,72601.43,73589.1,0,-1
70,TRANSFER,140.05,77,57564.4,57424.34,27,108704.08,108844.14,0,-1
70,TRANSFER,576.99,66,73509.09,72932.1,99,55688.28,56265.27,0,-1
70,TRANSFER,182.29,48,60042.78,59860.48,21,78069.92,78252.21,0,-1
70,TRANSFER,1992.44,79,54418.91,52426.47,17,90978.17,92970.62,0,-1
70,TRANSFER,1454.34,40,84612.78,83158.44,18,91884.0,93338.34,0,-1
70,TRANSFER,452.71,318,73303.07,72850.35,21,78252.21,78704.93,0,-1
70,TRANSFER,1830.64,64,49920.53,48089.89,256,58464.62,60295.27,0,-1
70,TRANSFER,1167.26,12,58101.5,56934.24,144,65424.6,66591.85,0,-1
70,TRANSFER,1615.34,89,64624.72,63009.37,61,85425.48,87040.82,0,-1
70,TRANSFER,1562.43,45,88053.03,86490.6,275,94902.43,96464.86,0,-1
70,TRANSFER,1383.9,107,67253.38,65869.48,40,83158.44,84542.35,0,-1
70,TRANSFER,319.25,15,70659.8,70340.54,16,92416.93,92736.18,0,-1
70,TRANSFER,1623.71,17,92970.62,91346.91,37,64118.69,65742.39,0,-1
70,TRANSFER,1288.78,25,83112.0,81823.21,76,77402.04,78690.83,0,-1
70,TRANSFER,395.77,306,69529.35,69133.58,73,72834.25,73230.02,0,-1
70,TRANSFER,1583.75,60,45556.76,43973.01,120,71869.69,73453.45,0,-1
70,TRANSFER,1032.07,8,84465.29,83433.22,54,65626.96,66659.04,0,-1
70,TRANSFER,1403.77,8,83433.22,82029.45,54,66659.04,68062.82,0,-1
70,TRANSFER,858.63,303,61021.5,60162.87,101,99234.61,100093.25,0,-1
70,TRANSFER,1448.58,44,65786.29,64337.71,265,52016.88,53465.46,0,-1
70,TRANSFER,261.94,76,78690.83,78428.89,27,108844.14,109106.09,0,-1
71,TRANSFER,731.04,18,93338.34,92607.29,31,68977.15,69708.2,0,-1
71,TRANSFER,1215.53,32,79065.92,77850.39,147,79093.78,80309.31,0,-1
71,TRANSFER,1828.25,1,98076.18,96247.92,30,78334.14,80162.39,0,-1
71,TRANSFER,495.82,316,54646.19,54150.37,16,92736.18,93232.01,0,-1
71,TRANSFER,1074.33,14,77519.0,76444.67,32,77850.39,78924.72,0,-1
71,TRANSFER,682.98,66,72932.1,72249.11,99,56265.27,56948.25,0,-1
71,TRANSFER,1807.23,65,69922.51,68115.28,68,88829.02,90636.26,0,-1
71,TRANSFER,1376.33,85,74856.07,73479.73,99,56948.25,58324.58,0,-1
71,TRANSFER,1851.29,6,72575.67,70724.38,259,63214.71,65066.0,0,-1
71,TRANSFER,1618.79,134,72997.95,71379.16,29,111134.62,112753.42,0,-1
71,TRANSFER,848.72,73,73230.02,72381.3,31,69708.2,70556.92,0,-1
71,TRANSFER,404.96,120,73453.45,73048.48,37,65742.39,66147.36,0,-1
71,TRANSFER,310.53,33,96994.74,96684.2,28,119231.07,119541.61,0,-1
71,TRANSFER,628.82,78,46668.81,46039.99,22,77070.31,77699.14,0,-1
71,TRANSFER,1539.51,67,67399.37,65859.85,62,53223.57,54763.09,0,-1
71,TRANSFER,465.79,80,80091.17,79625.37,31,70556.92,71022.71,0,-1
71,TRANSFER,1794.43,11,54281.74,52487.31,19,93379.77,95174.21,0,-1
71,TRANSFER,1687.41,83,43815.46,42128.04,18,92607.29,94294.71,0,-1
71,TRANSFER,1212.5,319,47516.58,46304.08,29,112753.42,113965.92,0,-1
71,TRANSFER,1003.98,59,69704.64,68700.67,42,54769.49,55773.47,0,-1
71,TRANSFER,1042.41,31,71022.71,69980.29,64,48089.89,49132.3,0,-1
71,TRANSFER,1549.46,24,74284.48,72735.02,28,119541.61,121091.07,0,-1
71,TRANSFER,1356.13,326,70978.9,69622.77,39,92746.25,94102.39,0,-1
71,TRANSFER,1865.52,105,54412.63,52547.11,271,63805.26,65670.78,0,-1
71,TRANSFER,1508.12,39,94102.39,92594.27,5,78595.84,80103.96,0,-1
72,TRANSFER,756.92,122,51480.04,50723.12,17,91346.91,92103.84,0,-1
72,TRANSFER,985.19,11,52487.31,51502.11,19,95174.21,96159.4,0,-1
72,TRANSFER,452.88,37,66147.36,65694.48,38,101398.58,101851.46,0,-1
72,TRANSFER,1789.55,34,67390.69,65601.13,44,64337.71,66127.27,0,-1
72,TRANSFER,689.35,116,64077.23,63387.87,313,85924.69,86614.05,0,-1
72,TRANSFER,1208.48,36,80848.27,79639.78,214,100014.92,101223.41,0,-1
72,TRANSFER,771.49,62,54763.09,53991.6,11,51502.11,52273.6,0,-1
72,TRANSFER,1943.92,13,83238.05,81294.13,90,86495.52,88439.44,0,-1
72,TRANSFER,376.64,13,81294.13,80917.48,90,88439.44,88816.1,0,-1
72,TRANSFER,1287.82,84,44738.71,43450.89,7,46210.22,47498.04,0,-1
72,TRANSFER,434.07,10,79586.28,79152.21,5,80103.96,80538.03,0,-1
72,TRANSFER,278.23,28,121091.07,120812.84,12,56934.24,57212.48,0,-1
72,TRANSFER,982.83,41,94436.5,93453.67,81,80622.24,81605.07,0,-1
72,TRANSFER,1537.99,43,53975.87,52437.88,212,67887.13,69425.12,0,-1
72,TRANSFER,1053.81,110,71984.91,70931.1,36,79639.78,80693.6,0,-1
