step,type,amount,nameOrig,oldbalanceOrig,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isSAR,alertID
98,TRANSFER,153.1,323,79482.1,79329.0,34,89055.46,89208.57,0,-1
98,TRANSFER,299.01,312,82464.06,82165.04,18,72945.67,73244.69,0,-1
98,TRANSFER,408.45,22,84281.2,83872.74,26,83424.82,83833.28,0,-1
98,TRANSFER,100.12,304,77585.21,77485.09,32,71059.03,71159.15,0,-1
98,TRANSFER,377.31,16,78848.34,78471.03,73,50591.31,50968.62,0,-1
98,TRANSFER,137.03,121,54366.12,54229.09,34,89208.57,89345.6,0,-1
98,TRANSFER,459.09,35,96651.38,96192.28,42,55726.35,56185.45,0,-1
98,TRANSFER,296.38,21,48333.34,48036.96,64,59393.61,59689.99,0,-1
98,TRANSFER,336.77,314,46882.39,46545.61,94,80352.25,80689.03,0,-1
99,TRANSFER,190.52,40,73218.42,73027.9,29,78101.53,78292.06,0,-1
99,TRANSFER,299.18,18,73244.69,72945.5,32,71159.15,71458.34,0,-1
99,TRANSFER,185.64,311,84324.02,84138.36,99,99923.06,100108.71,0,-1
99,TRANSFER,400.58,12,73307.68,72907.1,10,60814.98,61215.56,0,-1
99,TRANSFER,293.49,303,80788.46,80494.97,28,66277.52,66571.01,0,-1
99,TRANSFER,234.34,19,52859.12,52624.78,72,63811.62,64045.96,0,-1
99,TRANSFER,431.41,19,52624.78,52193.36,72,64045.96,64477.38,0,-1
99,TRANSFER,372.83,117,91720.67,91347.82,26,83833.28,84206.12,0,-1
99,TRANSFER,404.64,114,96127.68,95723.04,28,66571.01,66975.65,0,-1
99,TRANSFER,173.42,41,78126.35,77952.93,36,68119.02,68292.44,0,-1
99,TRANSFER,154.98,26,84206.12,84051.13,56,99197.82,99352.82,0,-1
99,TRANSFER,375.27,33,64601.77,64226.5,38,59835.73,60211.0,0,-1
99,TRANSFER,186.49,15,91990.07,91803.57,40,73027.9,73214.39,0,-1
99,TRANSFER,267.44,0,83529.4,83261.96,95,56110.48,56377.92,0,-1
99,TRANSFER,401.49,302,92376.38,91974.89,40,73214.39,73615.89,0,-1
100,TRANSFER,315.1,306,72449.19,72134.09,111,59584.12,59899.22,0,-1
100,TRANSFER,470.74,113,91020.88,90550.13,25,68059.75,68530.5,0,-1
100,TRANSFER,396.26,122,91546.89,91150.63,39,86531.01,86927.28,0,-1
100,TRANSFER,114.18,14,66822.82,66708.64,15,91803.57,91917.75,0,-1
100,TRANSFER,441.3,109,71516.24,71074.93,17,84153.84,84595.14,0,-1
100,TRANSFER,29.32,38,60211.0,60181.67,57,82273.42,82302.75,0,-1
100,TRANSFER,104.6,1,63583.25,63478.64,306,72134.09,72238.7,0,-1
101,TRANSFER,124.23,327,77130.35,77006.11,91,95637.35,95761.59,0,-1
101,TRANSFER,243.1,316,76513.57,76270.46,16,78471.03,78714.13,0,-1
101,TRANSFER,349.85,326,93868.54,93518.68,104,70700.67,71050.53,0,-1
101,TRANSFER,26.91,321,52426.69,52399.78,40,73615.89,73642.8,0,-1
101,TRANSFER,209.85,112,64636.32,64426.46,339,76904.65,77114.5,0,-1
101,TRANSFER,69.83,123,60871.85,60802.02,26,84051.13,84120.96,0,-1
101,TRANSFER,488.43,16,78714.13,78225.69,73,50968.62,51457.06,0,-1
101,TRANSFER,133.72,308,64286.4,64152.67,119,91268.39,91402.11,0,-1
101,TRANSFER,240.49,32,71458.34,71217.84,136,97276.84,97517.33,0,-1
101,TRANSFER,71.82,27,79630.57,79558.75,29,78292.06,78363.88,0,-1
101,TRANSFER,181.82,25,68530.5,68348.67,31,64890.58,65072.41,0,-1
101,TRANSFER,400.08,25,68348.67,67948.58,31,65072.41,65472.5,0,-1
102,TRANSFER,398.42,23,55107.15,54708.73,12,72907.1,73305.52,0,-1
102,TRANSFER,377.48,18,72945.5,72568.02,32,71217.84,71595.32,0,-1
102,TRANSFER,245.44,324,53255.49,53010.05,94,80689.03,80934.46,0,-1
102,TRANSFER,219.3,37,90178.83,89959.53,132,82337.03,82556.34,0,-1
102,TRANSFER,341.74,313,62249.17,61907.43,141,83613.99,83955.73,0,-1
102,TRANSFER,272.16,15,91917.75,91645.59,40,73642.8,73914.96,0,-1
102,TRANSFER,462.64,322,96570.81,96108.16,331,62079.42,62542.07,0,-1
102,TRANSFER,63.79,318,90216.57,90152.78,34,89345.6,89409.39,0,-1
102,TRANSFER,379.7,14,66708.64,66328.93,15,91645.59,92025.29,0,-1
102,TRANSFER,369.83,28,66975.65,66605.82,29,78363.88,78733.71,0,-1
102,TRANSFER,125.19,10,61215.56,61090.37,307,79132.0,79257.19,0,-1
102,TRANSFER,367.18,319,58059.79,57692.61,18,72568.02,72935.2,0,-1
102,TRANSFER,152.76,17,84595.14,84442.37,18,72935.2,73087.97,0,-1
102,TRANSFER,129.18,17,84442.37,84313.18,18,73087.97,73217.16,0,-1
102,TRANSFER,313.74,24,85979.94,85666.2,42,56185.45,56499.19,0,-1
102,TRANSFER,50.21,315,63013.12,62962.9,103,56308.39,56358.61,0,-1
103,TRANSFER,266.68,124,48020.75,47754.07,17,84313.18,84579.86,0,-1
103,TRANSFER,121.07,325,81240.71,81119.64,209,99586.83,99707.9,0,-1
103,TRANSFER,471.77,31,65472.5,65000.72,30,55196.83,55668.6,0,-1
103,TRANSFER,375.82,317,86043.53,85667.71,48,83103.16,83478.98,0,-1
103,TRANSFER,461.51,106,94320.12,93858.61,354,53596.67,54058.18,0,-1
103,TRANSFER,364.86,20,80037.83,79672.97,90,56506.73,56871.58,0,-1
103,TRANSFER,265.15,120,56069.36,55804.2,23,54708.73,54973.89,0,-1
103,TRANSFER,176.59,42,56499.19,56322.6,141,83955.73,84132.32,0,-1
103,TRANSFER,283.32,320,49769.65,49486.33,345,85193.67,85477.0,0,-1
103,TRANSFER,496.57,30,55668.6,55172.03,327,77006.11,77502.69,0,-1
104,TRANSFER,174.28,11,86931.79,86757.5,17,84579.86,84754.15,0,-1
104,TRANSFER,351.07,26,84120.96,83769.89,56,99352.82,99703.89,0,-1
104,TRANSFER,227.87,309,85293.6,85065.73,115,89196.65,89424.53,0,-1
104,TRANSFER,272.26,29,78733.71,78461.46,76,89445.38,89717.64,0,-1
104,TRANSFER,414.47,170,58035.51,57621.03,145,94427.33,94841.81,0,-1
104,TRANSFER,129.73,21,48036.96,47907.22,64,59689.99,59819.73,0,-1
104,TRANSFER,288.27,119,91402.11,91113.84,28,66605.82,66894.09,0,-1
104,TRANSFER,237.27,104,71050.53,70813.25,336,68764.39,69001.67,0,-1
104,TRANSFER,176.01,39,86927.28,86751.26,34,89409.39,89585.41,0,-1
104,TRANSFER,383.01,20,79672.97,79289.96,90,56871.58,57254.6,0,-1
104,TRANSFER,117.72,22,83872.74,83755.01,26,83769.89,83887.62,0,-1
104,TRANSFER,129.17,110,72004.41,71875.24,150,75051.42,75180.59,0,-1
104,TRANSFER,60.44,307,79257.19,79196.75,41,77952.93,78013.37,0,-1
104,TRANSFER,113.02,115,89424.53,89311.5,229,59236.85,59349.87,0,-1
104,TRANSFER,75.43,105,68041.3,67965.86,189,82736.0,82811.44,0,-1
104,TRANSFER,325.99,118,70219.4,69893.41,42,56322.6,56648.6,0,-1
104,TRANSFER,382.13,310,47746.4,47364.26,15,92025.29,92407.43,0,-1
104,TRANSFER,252.61,111,59899.22,59646.61,13,62130.65,62383.26,0,-1
104,TRANSFER,204.79,9,61048.06,60843.26,20,79289.96,79494.75,0,-1
104,TRANSFER,211.82,107,77941.07,77729.24,202,89253.96,89465.78,0,-1
104,TRANSFER,417.89,301,81508.95,81091.05,63,79944.03,80361.92,0,-1
104,TRANSFER,175.98,34,89585.41,89409.42,33,64226.5,64402.48,0,-1
105,TRANSFER,179.01,305,65001.19,64822.17,7,63435.19,63614.21,0,-1
105,TRANSFER,485.57,108,55926.62,55441.04,20,79494.75,79980.32,0,-1
105,TRANSFER,62.26,121,54229.09,54166.83,30,55172.03,55234.28,0,-1
105,TRANSFER,134.21,36,68292.44,68158.23,14,66328.93,66463.14,0,-1
105,TRANSFER,269.74,314,46545.61,46275.87,94,80934.46,81204.21,0,-1
105,TRANSFER,429.7,16,78225.69,77795.98,18,73217.16,73646.87,0,-1
105,TRANSFER,26.98,35,96192.28,96165.3,269,71839.85,71866.84,0,-1
105,TRANSFER,181.48,312,82165.04,81983.56,18,73646.87,73828.35,0,-1
105,TRANSFER,53.44,13,62383.26,62329.82,18,73828.35,73881.8,0,-1
105,TRANSFER,398.69,323,79329.0,78930.31,34,89409.42,89808.11,0,-1
105,TRANSFER,431.21,304,77485.09,77053.88,32,71595.32,72026.53,0,-1
105,TRANSFER,260.41,21,47907.22,47646.81,16,77795.98,78056.39,0,-1
105,TRANSFER,180.3,116,49168.97,48988.67,55,95073.39,95253.69,0,-1
105,TRANSFER,70.48,22,83755.01,83684.53,10,61090.37,61160.86,0,-1
106,TRANSFER,414.01,114,95723.04,95309.03,28,66894.09,67308.1,0,-1
106,TRANSFER,203.41,311,84138.36,83934.96,99,100108.71,100312.12,0,-1
106,TRANSFER,232.59,15,92407.43,92174.84,23,54973.89,55206.48,0,-1
106,TRANSFER,470.51,117,91347.82,90877.32,26,83887.62,84358.13,0,-1
106,TRANSFER,60.52,40,73914.96,73854.44,71,86339.52,86400.04,0,-1
106,TRANSFER,490.65,19,52193.36,51702.71,18,73881.8,74372.46,0,-1
106,TRANSFER,237.09,19,51702.71,51465.61,18,74372.46,74609.55,0,-1
106,TRANSFER,278.46,41,78013.37,77734.91,69,97416.68,97695.14,0,-1
106,TRANSFER,467.91,0,83261.96,82794.04,95,56377.92,56845.84,0,-1
106,TRANSFER,283.72,18,74609.55,74325.82,103,56358.61,56642.34,0,-1
106,TRANSFER,48.19,302,91974.89,91926.69,40,73854.44,73902.64,0,-1
106,TRANSFER,304.57,33,64402.48,64097.9,75,62490.12,62794.7,0,-1
106,TRANSFER,187.37,303,80494.97,80307.6,28,67308.1,67495.48,0,-1
106,TRANSFER,127.77,12,73305.52,73177.74,271,67365.42,67493.2,0,-1
106,TRANSFER,465.76,26,84358.13,83892.36,69,97695.14,98160.91,0,-1
107,TRANSFER,193.03,38,60181.67,59988.64,37,89959.53,90152.56,0,-1
107,TRANSFER,402.73,109,71074.93,70672.2,17,84754.15,85156.89,0,-1
107,TRANSFER,63.36,306,72238.7,72175.33,111,59646.61,59709.98,0,-1
107,TRANSFER,70.61,174,57410.8,57340.19,226,56837.84,56908.45,0,-1
107,TRANSFER,55.59,14,66463.14,66407.55,222,94685.5,94741.1,0,-1
107,TRANSFER,302.11,113,90550.13,90248.02,25,67948.58,68250.7,0,-1
107,TRANSFER,103.76,122,91150.63,91046.86,39,86751.26,86855.03,0,-1
107,TRANSFER,107.07,1,63478.64,63371.57,306,72175.33,72282.41,0,-1
108,TRANSFER,277.66,174,57340.19,57062.53,22,83684.53,83962.19,1,1
108,TRANSFER,486.32,327,77502.69,77016.37,91,95761.59,96247.91,0,-1
108,TRANSFER,272.09,25,68250.7,67978.6,27,79558.75,79830.85,0,-1
108,TRANSFER,452.17,25,67978.6,67526.42,27,79830.85,80283.02,0,-1
108,TRANSFER,71.47,308,64152.67,64081.19,119,91113.84,91185.32,0,-1
108,TRANSFER,99.31,326,93518.68,93419.37,104,70813.25,70912.57,0,-1
108,TRANSFER,20.56,123,60802.02,60781.45,26,83892.36,83912.93,0,-1
108,TRANSFER,474.62,112,64426.46,63951.84,339,77114.5,77589.12,0,-1
108,TRANSFER,189.59,316,76270.46,76080.86,16,78056.39,78245.99,0,-1
108,TRANSFER,296.28,32,72026.53,71730.25,17,85156.89,85453.17,0,-1
108,TRANSFER,129.0,16,78245.99,78116.99,18,74325.82,74454.82,0,-1
108,TRANSFER,107.78,321,52399.78,52292.0,40,73902.64,74010.42,0,-1
108,TRANSFER,203.71,27,80283.02,80079.31,215,52355.86,52559.57,0,-1
109,TRANSFER,460.78,315,62962.9,62502.12,103,56642.34,57103.12,0,-1
109,TRANSFER,432.36,14,66407.55,65975.19,222,94741.1,95173.46,0,-1
109,TRANSFER,197.38,18,74454.82,74257.44,103,57103.12,57300.51,0,-1
109,TRANSFER,210.67,24,85666.2,85455.52,17,85453.17,85663.85,0,-1
109,TRANSFER,325.25,15,92174.84,91849.58,23,55206.48,55531.74,0,-1
109,TRANSFER,327.42,319,57692.61,57365.19,18,74257.44,74584.86,0,-1
109,TRANSFER,247.86,37,90152.56,89904.69,8,57789.26,58037.12,0,-1
109,TRANSFER,363.59,23,55531.74,55168.14,76,89717.64,90081.24,0,-1
109,TRANSFER,380.27,313,61907.43,61527.16,141,84132.32,84512.6,0,-1
109,TRANSFER,187.84,10,61160.86,60973.01,27,80079.31,80267.15,0,-1
109,TRANSFER,459.17,318,90152.78,89693.6,34,89808.11,90267.29,0,-1
109,TRANSFER,268.38,324,53010.05,52741.66,94,81204.21,81472.6,0,-1
109,TRANSFER,373.45,322,96108.16,95734.7,331,62542.07,62915.52,0,-1
109,TRANSFER,396.46,17,85663.85,85267.38,36,68158.23,68554.7,0,-1
109,TRANSFER,23.88,17,85267.38,85243.5,36,68554.7,68578.58,0,-1
109,TRANSFER,398.09,28,67495.48,67097.39,25,67526.42,67924.52,0,-1
110,TRANSFER,231.85,42,56648.6,56416.74,35,96165.3,96397.16,0,-1
110,TRANSFER,337.22,106,93858.61,93521.39,354,54058.18,54395.41,0,-1
110,TRANSFER,297.91,325,81119.64,80821.72,209,99707.9,100005.82,0,-1
110,TRANSFER,419.34,31,65000.72,64581.37,64,59819.73,60239.07,0,-1
110,TRANSFER,479.93,120,55804.2,55324.26,23,55168.14,55648.08,0,-1
110,TRANSFER,201.65,20,79980.32,79778.67,190,81142.18,81343.84,0,-1
110,TRANSFER,134.85,30,55234.28,55099.44,20,79778.67,79913.52,0,-1
110,TRANSFER,315.19,317,85667.71,85352.51,48,83478.98,83794.17,0,-1
110,TRANSFER,439.11,320,49486.33,49047.21,345,85477.0,85916.11,0,-1
110,TRANSFER,292.17,124,47754.07,47461.89,14,65975.19,66267.37,0,-1
111,TRANSFER,304.4,119,91185.32,90880.91,17,85243.5,85547.89,0,-1
111,TRANSFER,253.17,111,59709.98,59456.8,13,62329.82,62582.99,0,-1
111,TRANSFER,263.24,309,85065.73,84802.49,115,89311.5,89574.75,0,-1
111,TRANSFER,126.74,110,71875.24,71748.49,150,75180.59,75307.34,0,-1
111,TRANSFER,261.97,22,83962.19,83700.21,10,60973.01,61234.99,0,-1
111,TRANSFER,287.66,104,70912.57,70624.9,336,69001.67,69289.34,0,-1
111,TRANSFER,308.09,9,60843.26,60535.17,30,55099.44,55407.53,0,-1
111,TRANSFER,26.69,118,69893.41,69866.71,42,56416.74,56443.44,0,-1
111,TRANSFER,317.34,34,90267.29,89949.95,29,78461.46,78778.81,0,-1
111,TRANSFER,80.08,307,79196.75,79116.66,41,77734.91,77815.0,0,-1
111,TRANSFER,211.53,29,78778.81,78567.27,33,64097.9,64309.44,0,-1
111,TRANSFER,42.18,26,83912.93,83870.75,69,98160.91,98203.09,0,-1
111,TRANSFER,266.38,115,89574.75,89308.35,229,59349.87,59616.26,0,-1
111,TRANSFER,30.6,107,77729.24,77698.64,202,89465.78,89496.39,0,-1
111,TRANSFER,134.45,20,79913.52,79779.07,190,81343.84,81478.29,0,-1
111,TRANSFER,476.64,310,47364.26,46887.62,15,91849.58,92326.23,0,-1
111,TRANSFER,121.1,39,86855.03,86733.92,317,85352.51,85473.62,0,-1
111,TRANSFER,379.6,105,67965.86,67586.26,189,82811.44,83191.04,0,-1
111,TRANSFER,281.54,301,81091.05,80809.5,63,80361.92,80643.47,0,-1
111,TRANSFER,354.38,21,47646.81,47292.42,16,78116.99,78471.38,0,-1
111,TRANSFER,179.2,11,86757.5,86578.3,23,55648.08,55827.28,0,-1
112,TRANSFER,277.33,16,78471.38,78194.03,141,84512.6,84789.93,0,-1
112,TRANSFER,324.04,121,54166.83,53842.78,34,89949.95,90274.0,0,-1
112,TRANSFER,452.44,22,83700.21,83247.77,335,69056.49,69508.93,0,-1
112,TRANSFER,395.46,21,47292.42,46896.96,5,65529.21,65924.67,0,-1
112,TRANSFER,134.67,314,46275.87,46141.2,94,81472.6,81607.27,0,-1
112,TRANSFER,405.7,35,96397.16,95991.46,67,91204.5,91610.2,0,-1
112,TRANSFER,390.42,116,48988.67,48598.25,55,95253.69,95644.11,0,-1
112,TRANSFER,373.45,108,55441.04,55067.58,20,79779.07,80152.52,0,-1
112,TRANSFER,77.94,304,77053.88,76975.93,32,71730.25,71808.2,0,-1
112,TRANSFER,26.41,312,81983.56,81957.15,18,74584.86,74611.27,0,-1
112,TRANSFER,499.26,13,62582.99,62083.72,15,92326.23,92825.5,0,-1
112,TRANSFER,327.0,36,68578.58,68251.58,18,74611.27,74938.27,0,-1
112,TRANSFER,75.67,323,78930.31,78854.64,34,90274.0,90349.67,0,-1
112,TRANSFER,426.8,305,64822.17,64395.37,7,63614.21,64041.01,0,-1
113,TRANSFER,52.28,12,73177.74,73125.46,65,95981.64,96033.92,0,-1
113,TRANSFER,67.13,26,83870.75,83803.61,17,85547.89,85615.03,0,-1
113,TRANSFER,84.76,311,83934.96,83850.18,99,100312.12,100396.89,0,-1
113,TRANSFER,300.54,303,80307.6,80007.06,28,67097.39,67397.93,0,-1
113,TRANSFER,259.05,19,51465.61,51206.55,213,68988.19,69247.25,0,-1
113,TRANSFER,411.18,19,51206.55,50795.37,213,69247.25,69658.43,0,-1
113,TRANSFER,178.6,117,90877.32,90698.71,26,83803.61,83982.22,0,-1
113,TRANSFER,459.7,0,82794.04,82334.34,95,56845.84,57305.54,0,-1
113,TRANSFER,235.28,40,74010.42,73775.14,62,61843.09,62078.37,0,-1
113,TRANSFER,106.78,114,95309.03,95202.25,28,67397.93,67504.71,0,-1
113,TRANSFER,29.39,302,91926.69,91897.3,40,73775.14,73804.53,0,-1
113,TRANSFER,152.25,15,92825.5,92673.24,63,80643.47,80795.73,0,-1
113,TRANSFER,488.83,18,74938.27,74449.44,118,69866.71,70355.54,0,-1
113,TRANSFER,374.78,33,64309.44,63934.65,18,74449.44,74824.22,0,-1
113,TRANSFER,81.85,41,77815.0,77733.14,75,62794.7,62876.55,0,-1
114,TRANSFER,399.22,122,91046.86,90647.64,39,86733.92,87133.14,0,-1
114,TRANSFER,24.81,109,70672.2,70647.39,17,85615.03,85639.85,0,-1
114,TRANSFER,260.99,306,72282.41,72021.41,111,59456.8,59717.8,0,-1
114,TRANSFER,315.31,38,59988.64,59673.33,337,71339.98,71655.29,0,-1
114,TRANSFER,302.58,14,66267.37,65964.78,17,85639.85,85942.43,0,-1
114,TRANSFER,369.56,1,63371.57,63002.0,306,72021.41,72390.97,0,-1
114,TRANSFER,27.85,113,90248.02,90220.16,25,67924.52,67952.38,0,-1
115,TRANSFER,165.92,326,93419.37,93253.44,104,70624.9,70790.83,0,-1
115,TRANSFER,293.86,321,52292.0,51998.14,40,73804.53,74098.39,0,-1
115,TRANSFER,325.99,327,77016.37,76690.38,91,96247.91,96573.9,0,-1
115,TRANSFER,93.23,112,63951.84,63858.6,339,77589.12,77682.36,0,-1
115,TRANSFER,490.81,308,64081.19,63590.38,119,90880.91,91371.73,0,-1
115,TRANSFER,386.54,123,60781.45,60394.91,26,83982.22,84368.76,0,-1
115,TRANSFER,60.07,25,67952.38,67892.31,19,50795.37,50855.44,0,-1
115,TRANSFER,414.66,25,67892.31,67477.64,19,50855.44,51270.1,0,-1
115,TRANSFER,200.54,32,71808.2,71607.65,145,94841.81,95042.35,0,-1
115,TRANSFER,64.47,27,80267.15,80202.67,28,67504.71,67569.19,0,-1
115,TRANSFER,180.38,316,76080.86,75900.48,16,78194.03,78374.42,0,-1
115,TRANSFER,123.25,16,78374.42,78251.16,141,84789.93,84913.19,0,-1
116,TRANSFER,446.35,10,61234.99,60788.64,9,60535.17,60981.52,0,-1
116,TRANSFER,361.63,23,55827.28,55465.65,302,91897.3,92258.92,0,-1
116,TRANSFER,330.29,15,92673.24,92342.95,63,80795.73,81126.02,0,-1
116,TRANSFER,352.98,319,57365.19,57012.2,18,74824.22,75177.21,0,-1
116,TRANSFER,263.37,17,85942.43,85679.06,52,53912.76,54176.14,0,-1
116,TRANSFER,47.45,17,85679.06,85631.6,52,54176.14,54223.6,0,-1
116,TRANSFER,464.35,324,52741.66,52277.3,94,81607.27,82071.63,0,-1
116,TRANSFER,106.62,18,75177.21,75070.6,118,70355.54,70462.16,0,-1
116,TRANSFER,220.8,24,85455.52,85234.71,31,64581.37,64802.18,0,-1
116,TRANSFER,225.51,318,89693.6,89468.08,34,90349.67,90575.18,0,-1
116,TRANSFER,348.23,313,61527.16,61178.92,141,84913.19,85261.43,0,-1
116,TRANSFER,371.18,28,67569.19,67198.0,31,64802.18,65173.36,0,-1
116,TRANSFER,114.95,37,89904.69,89789.74,70,57850.96,57965.92,0,-1
116,TRANSFER,121.72,315,62502.12,62380.39,103,57300.51,57422.24,0,-1
116,TRANSFER,23.33,322,95734.7,95711.37,331,62915.52,62938.86,0,-1
116,TRANSFER,21.58,14,65964.78,65943.19,17,85631.6,85653.18,0,-1
117,TRANSFER,181.02,30,55407.53,55226.51,29,78567.27,78748.29,0,-1
117,TRANSFER,422.17,120,55324.26,54902.09,23,55465.65,55887.82,0,-1
117,TRANSFER,95.14,106,93521.39,93426.25,354,54395.41,54490.55,0,-1
117,TRANSFER,252.26,31,65173.36,64921.1,310,46887.62,47139.89,0,-1
117,TRANSFER,53.95,320,49047.21,48993.26,345,85916.11,85970.07,0,-1
117,TRANSFER,98.9,325,80821.72,80722.82,209,100005.82,100104.72,0,-1
117,TRANSFER,136.33,124,47461.89,47325.55,17,85653.18,85789.52,0,-1
117,TRANSFER,352.8,317,85473.62,85120.82,48,83794.17,84146.98,0,-1
117,TRANSFER,99.04,42,56443.44,56344.4,33,63934.65,64033.69,0,-1
117,TRANSFER,155.94,20,80152.52,79996.58,194,63904.04,64059.98,0,-1
118,TRANSFER,83.03,22,83247.77,83164.73,335,69508.93,69591.97,0,-1
118,TRANSFER,34.52,118,70462.16,70427.64,42,56344.4,56378.92,0,-1
118,TRANSFER,157.35,39,87133.14,86975.78,27,80202.67,80360.03,0,-1
118,TRANSFER,336.06,105,67586.26,67250.2,189,83191.04,83527.1,0,-1
118,TRANSFER,205.21,110,71748.49,71543.27,150,75307.34,75512.56,0,-1
118,TRANSFER,22.91,0,82334.34,82311.43,95,57305.54,57328.45,0,-1
118,TRANSFER,116.26,310,47139.89,47023.62,15,92342.95,92459.21,0,-1
118,TRANSFER,148.58,119,91371.73,91223.14,28,67198.0,67346.59,0,-1
118,TRANSFER,276.85,111,59717.8,59440.95,13,62083.72,62360.57,0,-1
118,TRANSFER,92.42,34,90575.18,90482.76,39,86975.78,87068.21,0,-1
118,TRANSFER,347.03,307,79116.66,78769.63,41,77733.14,78080.18,0,-1
118,TRANSFER,418.18,309,84802.49,84384.3,115,89308.35,89726.53,0,-1
118,TRANSFER,386.2,104,70790.83,70404.62,336,69289.34,69675.54,0,-1
118,TRANSFER,280.88,29,78748.29,78467.41,15,92459.21,92740.1,0,-1
118,TRANSFER,357.6,9,60981.52,60623.92,114,95202.25,95559.85,0,-1
118,TRANSFER,206.95,26,84368.76,84161.81,17,85789.52,85996.47,0,-1
118,TRANSFER,321.63,107,77698.64,77377.0,202,89496.39,89818.02,0,-1
118,TRANSFER,168.76,115,89726.53,89557.77,229,59616.26,59785.03,0,-1
118,TRANSFER,263.31,11,86578.3,86314.98,39,87068.21,87331.53,0,-1
118,TRANSFER,270.11,21,46896.96,46626.83,5,65924.67,66194.79,0,-1
118,TRANSFER,70.79,20,79996.58,79925.78,194,64059.98,64130.78,0,-1
118,TRANSFER,224.01,301,80809.5,80585.49,63,81126.02,81350.03,0,-1
119,TRANSFER,432.58,312,81957.15,81524.57,18,75070.6,75503.17,0,-1
119,TRANSFER,287.07,304,76975.93,76688.86,32,71607.65,71894.73,0,-1
119,TRANSFER,440.41,323,78854.64,78414.22,34,90482.76,90923.17,0,-1
119,TRANSFER,154.66,188,77519.36,77364.7,14,65943.19,66097.85,0,-1
119,TRANSFER,436.89,16,78251.16,77814.27,40,74098.39,74535.28,0,-1
119,TRANSFER,490.87,121,53842.78,53351.9,30,55226.51,55717.39,0,-1
119,TRANSFER,438.98,21,46626.83,46187.85,32,71894.73,72333.71,0,-1
119,TRANSFER,260.54,35,95991.46,95730.91,50,88296.06,88556.6,0,-1
119,TRANSFER,94.46,314,46141.2,46046.73,94,82071.63,82166.1,0,-1
119,TRANSFER,462.9,22,83164.73,82701.83,357,75452.48,75915.38,0,-1
119,TRANSFER,298.49,36,68251.58,67953.08,17,85996.47,86294.97,0,-1
119,TRANSFER,335.43,108,55067.58,54732.16,20,79925.78,80261.21,0,-1
119,TRANSFER,131.05,13,62360.57,62229.51,53,91635.72,91766.78,0,-1
119,TRANSFER,251.45,305,64395.37,64143.92,7,64041.01,64292.46,0,-1
119,TRANSFER,67.41,116,48598.25,48530.83,55,95644.11,95711.53,0,-1
120,TRANSFER,194.45,19,51270.1,51075.65,6,75135.15,75329.6,0,-1
120,TRANSFER,235.77,19,51075.65,50839.87,6,75329.6,75565.38,0,-1
120,TRANSFER,198.72,114,95559.85,95361.13,28,67346.59,67545.31,0,-1
120,TRANSFER,382.38,117,90698.71,90316.32,26,84161.81,84544.19,0,-1
120,TRANSFER,115.26,311,83850.18,83734.92,99,100396.89,100512.16,0,-1
120,TRANSFER,199.4,40,74535.28,74335.88,7,64292.46,64491.87,0,-1
120,TRANSFER,121.75,0,82311.43,82189.67,95,57328.45,57450.2,0,-1
120,TRANSFER,418.7,41,78080.18,77661.48,93,78755.33,79174.04,0,-1
120,TRANSFER,35.51,302,92258.92,92223.41,40,74335.88,74371.4,0,-1
120,TRANSFER,209.4,18,75503.17,75293.77,46,65919.05,66128.45,0,-1
120,TRANSFER,236.37,303,80007.06,79770.68,28,67545.31,67781.68,0,-1
120,TRANSFER,429.96,33,64033.69,63603.72,19,50839.87,51269.84,0,-1
120,TRANSFER,26.23,12,73125.46,73099.22,6,75565.38,75591.61,0,-1
120,TRANSFER,244.46,26,84544.19,84299.72,216,66271.93,66516.39,0,-1
120,TRANSFER,427.81,15,92740.1,92312.28,24,85234.71,85662.53,0,-1
121,TRANSFER,164.47,38,59673.33,59508.85,22,82701.83,82866.31,0,-1
121,TRANSFER,274.36,122,90647.64,90373.27,39,87331.53,87605.89,0,-1
121,TRANSFER,386.03,1,63002.0,62615.97,306,72390.97,72777.01,0,-1
121,TRANSFER,484.2,306,72777.01,72292.81,111,59440.95,59925.16,0,-1
121,TRANSFER,275.91,113,90220.16,89944.24,25,67477.64,67753.57,0,-1
121,TRANSFER,122.64,109,70647.39,70524.74,17,86294.97,86417.62,0,-1
121,TRANSFER,82.81,14,66097.85,66015.04,36,67953.08,68035.89,0,-1
122,TRANSFER,221.64,32,72333.71,72112.07,20,80261.21,80482.86,0,-1
122,TRANSFER,321.63,316,75900.48,75578.85,16,77814.27,78135.89,0,-1
122,TRANSFER,104.57,321,51998.14,51893.57,40,74371.4,74475.97,0,-1
122,TRANSFER,57.75,25,67753.57,67695.81,62,62078.37,62136.13,0,-1
122,TRANSFER,456.8,25,67695.81,67239.0,62,62136.13,62592.93,0,-1
122,TRANSFER,373.06,326,93253.44,92880.38,104,70404.62,70777.68,0,-1
122,TRANSFER,137.38,308,63590.38,63452.99,119,91223.14,91360.53,0,-1
122,TRANSFER,195.92,123,60394.91,60198.98,26,84299.72,84495.65,0,-1
122,TRANSFER,85.34,327,76690.38,76605.03,91,96573.9,96659.25,0,-1
122,TRANSFER,368.97,27,80360.03,79991.07,42,56378.92,56747.9,0,-1
